nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp
\\x00
\\x00
1,1,20,175,43,21
1,2,21,199,43,21
2,1,20,231,42,21
1,3,20,198,43,21
\\x8e\\x0cpp\\x8c\\x1c\\x80\\x0cp\\xe2\\xcc\\x8ep\\x0c\\x8e\\xe0\\x0c\\x1c\\x82\\xfc
4,1,21,82,42,22
5,1,20,183,43,22
1,4,19,197,42,21
2,2,20,227,42,21
3,2,20,162,48,21
4,2,21,88,42,22
5,2,21,284,42,22
1,5,20,196,42,21
2,3,20,97,42,21
3,3,21,180,48,21
4,3,21,90,42,22
5,3,21,168,42,22
1,6,20,162,42,21
2,4,20,108,42,21
3,4,20,162,48,21
4,4,22,82,41,22
5,4,21,164,42,22
1,7,20,196,42,21
2,5,20,232,42,21
3,5,21,162,47,21
4,5,22,81,41,22
5,5,21,163,42,22
1,8,21,162,41,21
2,6,21,236,41,21
3,6,21,178,47,21
4,6,22,87,41,22
5,6,21,162,42,22
1,9,20,156,42,22
2,7,20,235,41,21
\\x8e\\x0c\\x8ep\\x8c\\x1c\\x80\\x0cp\\x9e\\xcc\\x8ep\\x0c\\x8e\\x9e\\x0c\\x1c\\x82\\xfc
4,7,22,86,41,22
5,7,21,155,42,22
1,10,21,196,42,22
2,8,21,121,41,21
3,8,20,159,47,21
4,8,21,87,41,22
5,8,22,267,42,23
1,11,20,195,42,22
2,9,20,235,41,21
3,9,21,159,47,21
4,9,22,86,40,22
5,9,21,152,42,23
1,12,20,196,41,22
2,10,21,230,40,21
3,10,20,174,46,21
4,10,22,81,40,22
5,10,21,264,41,23
1,13,20,194,41,22
2,11,21,111,41,21
3,11,20,173,47,22
4,11,21,86,40,22
5,11,22,261,41,23
1,14,20,144,41,22
2,12,20,112,40,21
3,12,21,174,47,22
4,12,22,81,40,22
5,12,21,145,41,23
1,15,19,142,41,22
2,13,21,115,41,22
3,13,21,175,47,22
4,13,22,80,39,22
5,13,22,254,40,23
1,16,21,147,41,22
2,14,20,117,41,22
3,14,20,155,47,22
4,14,22,85,39,22
5,14,21,248,40,23
1,17,20,192,41,22
2,15,21,227,41,22
3,15,20,172,47,22
4,15,22,79,39,22
5,15,21,137,40,23
1,18,20,192,41,22
2,16,21,108,40,22
\\x8e\\x0cp\\x9c\\x0c\\x1c\\x80\\x0cp\\x92\\x0c\\x8ep\\x0c\\x8e\\x9c\\x0c\\x1c\\x8c\\xfc
4,16,22,84,39,22
5,16,22,135,40,23
1,19,20,132,40,22
2,17,21,110,40,22
3,17,20,154,46,22
4,17,22,78,39,23
5,17,22,132,40,23
1,20,21,129,40,22
