nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp
\\x00
\\x00
\\x82\\x0cpp\\xcc\\
\\x82\\x0cpp\\xcc\\x1c\\x82\\x0c\\x1c\\x8c\\x0c\\x8e\\x82\\x0c\\x1c\\x90\\xfc
5,2,25,23,41,24
5,3,25,28,46,22
1,4,31,23,41,24
\\x9c\\x0cpp\\x8c\\x1c\\x82\\x0cp\\x90\\x0c\\x0cj\xaaU\xf4\xd1cl\x8d3Y\xc6\x19\xc5\xf\xf1\x1e:\xd\x85\xf4\x05p\x0\xf5
1,5,31,24,41,24
\\x9c\\x0c\\x1cp\\x8c\\x1c\\x80\\x0cp\\x92\\xcc\\x8epL\\x8e\\x9c\\x0c\\x1c\\x80\\xfc
5,5,25,29,46,22
6,3,21,134,56,20
5,6,25,29,46,22
6,4,21\xc\xd0\x02\xf\t\xf\xdcN:\xfcg
1,7,31,24,41,24
\\\x9c\\x0crp\\x8c\\x1c\\x82\\x0cp\\x9c\\xcc\\x1cpL\\x8e\\x9\xa3\x188\xf0W\x92\x14\xec\x17\\x95dr*w
R9\x0c8\x7f\x15,41,40p:2$
1,9,31,24,41,24
2,4,21,81,53,21
5,9,25,28,46,22
2,5,21,99,52,21
5,10,25,28,46,22
2,6,21,77,52,21
6,9,21,146,56,20
2,7,21,99,53,21
6,10,21,172,56,20
2,8,21,97,52,21
1,13,31,22,41,24
\xe2\xcd\x13<!\x0<\xe9\xee!4\x4\xef\x9f\xd5L\xfe2\xef
2,9,21,92,52,21
3,10,21,79,50,20
6,12,20,164,56,20
2,10,21,75,52,21
3,11,21,41,50,20
2,11,21,75,52,21
3,12,21,52,50,20
5,16,25,29,46,22
3,13,21,61,50,20
2,12,21,95,52,21
5,17,25,28,46,22
3,14,21,49,50,20
1,17,31,24,41,24
2,14,21,85,52,\xf2\xd/
1,18,31,23,41,24
2\xe6\x9fE2e%2\x11}46\xc6}\xac,\x8c\xa60c
2,15,21,88,52,21
3,17,21,67,46,22
2,16,21,77,52,21
1,20,31,23,41,24
2,17,21,80,52,21
3,19,21,77,49,20
1,21,31,22,41,24
\6,20,2\x0l5>c3\xe9\x90\x1cg\x00
2,19,21,76,52,21
1,22,31,23,x\x1\xacJ\x9dL
2,20,21,79,52,21
1,23,31,24,41,24
5,25,25,28,46,22
6,23,21,13\x12\x8c\x9\xfapsT\x1d
1,24,31,22,49,20
5,26,25,28,46,22
3,24,21,50,49,20
2,22,21,89,52,21
3,25,21,53,49,20
6,26,21,169,56,0\xf4O
2,23,25,28,46,22
1,27,32,22,41,24
