nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp
3,1,20,159,56,20
3,2,20,159,56,20
3,3,19,141,56,20
3,4,19,160,56,20
3,5,20,160,56,20
3,6,19,143,56,20
3,7,20,159,56,20
3,8,20,144,56,20
3,9,20,143,56,20
3,10,20,143,56,20
3,11,20,144,56,20
3,12,20,143,56,20
3,13,19,141,56,20
3,14,20,157,56,20
3,15,20,139,56,20
3,16,19,136,56,20
3,17,20,151,56,20
3,18,20,132,56,20
3,19,19,129,55,20
3,20,20,144,56,20
3,21,20,127,55,20
3,22,19,144,55,20
3,23,19,144,55,20
3,24,19,145,55,20
3,25,20,161,55,20
3,26,19,131,55,20
3,27,20,147,55,20
3,28,20,147,55,20
3,29,20,148,55,20
3,30,20,131,55,20
3,31,20,131,55,20
3,32,20,148,55,20
3,33,20,148,55,20
3,34,20,131,55,20
3,35,20,147,55,20
3,36,20,130,56,21
3,37,20,147,56,21
3,38,20,130,55,21
3,39,20,145,55,21
3,40,20,145,55,21
3,41,20,129,55,21
3,42,20,145,55,21
3,43,20,128,55,21
3,44,20,128,55,21
3,45,19,144,55,21
3,46,20,127,55,21
3,47,20,143,55,21
3,48,19,127,55,21
3,49,19,143,55,21
3,50,20,144,54,21
3,51,20,143,55,21
3,52,20,144,54,21
3,53,20,128,55,21
3,54,20,127,54,21
3,55,20,128,54,21
3,56,19,144,54,21
3,57,19,128,54,21
3,58,20,145,54,21
3,59,20,130,54,21
3,60,19,131,54,21
3,61,20,131,54,21
3,62,20,148,54,21
3,63,19,132,54,21
3,64,20,132,54,21
3,65,20,149,54,21
3,66,20,149,54,21
3,67,20,132,54,21
3,68,20,150,54,21
3,69,20,149,53,21
3,70,19,149,53,21
3,71,20,148,54,21
3,72,20,131,53,21
3,73,20,147,53,21
3,74,19,144,53,21
3,75,19,159,53,21
3,76,19,142,53,21
3,77,19,125,53,21
3,78,19,125,53,21
3,79,20,124,53,21
3,80,20,124,53,21
3,81,20,124,53,21
3,82,20,140,53,21
3,83,19,124,53,21
3,84,20,140,54,22
3,85,20,140,54,22
3,86,20,140,53,22
3,87,20,140,54,22
3,88,20,124,53,22
3,89,19,124,53,22
3,90,19,124,53,22
3,91,20,124,53,22
3,92,20,141,53,22
3,93,20,140,53,22
3,94,20,123,53,22
3,95,20,140,53,22
3,96,19,140,53,22
3,97,19,124,53,22
3,98,19,141,53,22
3,99,19,125,53,22
3,100,20,127,53,22
3,101,19,143,53,22
3,102,19,143,53,22
3,103,19,126,53,22
3,104,20,126,52,22
3,105,20,125,53,22
3,106,20,125,53,22
3,107,20,141,52,22
3,108,20,142,52,22
3,109,20,125,52,22
3,110,20,125,52,22
3,111,20,126,52,22
