nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
2,38,21,198,44,23,706558480446,706558480428
2,39,21,199,44,23,706558481954,706558481936
3,46,21,124,50,23,706558483076,706558483132
1,50,22,314,43,24,706558489362,706558490112
2,40,22,182,44,23,706558490970,706558490952
2,41,21,184,44,23,706558492477,706558492462
3,47,21,125,50,23,706558493594,706558493647
1,51,22,202,43,23,706558499879,706558500622
2,42,21,190,44,23,706558501493,706558501478
3,48,21,142,50,23,706558504112,706558504164
1,52,21,327,43,24,706558510397,706558511142
2,43,21,91,44,23,706558512009,706558511990
3,49,20,143,50,23,706558514630,706558514683
1,53,22,214,43,24,706558520915,706558521658
3,50,21,143,50,23,706558525149,706558525199
1,54,20,224,43,24,706558531432,706558532178
3,51,21,130,50,23,706558535667,706558535723
1,55,22,231,43,24,706558541949,706558542690
2,44,22,114,43,23,706558543550,706558543529
2,45,22,117,44,23,706558545058,706558545041
3,52,20,132,50,23,706558546186,706558546236
1,56,21,357,43,24,706558552467,706558553208
3,53,20,149,50,23,706558556704,706558556763
1,57,21,241,42,23,706558562984,706558563732
2,46,21,245,43,23,706558564586,706558564567
2,47,21,248,43,23,706558566094,706558566073
3,54,21,135,50,23,706558567222,706558567272
1,58,20,244,43,24,706558573502,706558574243
3,55,21,135,50,23,706558577740,706558577791
1,59,20,244,42,24,706558584020,706558584761
2,48,22,262,43,23,706558587123,706558587102
3,56,20,154,50,23,706558588260,706558588313
\\x82\\x0c\\x8e\\x80\\x0c\\x1c\\x8c\\x0c\\x1c\\x9c\\x0c\\x8ep\\x0c\\x8e\\x8e\\x0c\\x1c\\x90\\xfc,706558594543,706558595476
2,49,21,265,43,23,706558597642,706558597624
3,57,21,138,50,23,706558598777,706558598828
1,61,21,244,42,24,706558605059,706558605805
2,50,21,151,43,23,706558608158,706558608137
3,58,21,155,50,23,706558609295,706558609348
1,62,23,478,42,24,706558615577,706558616317
2,51,21,269,43,23,706558618676,706558618658
