nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
2,35,21,861,38,24,706454608858,706454609871
3,35,21,498,43,24,706454609820,706454611087
4,35,23,454,34,26,706454612548,706454613611
5,35,23,972,37,26,706454613851,706454615199
1,37,22,702,38,24,706454618815,706454619606
2,36,21,858,38,24,706454619375,706454620391
3,36,21,495,43,24,706454620337,706454621599
4,36,20,483,34,26,706454623066,706454624127
5,36,22,721,36,26,706454624369,706454625720
1,38,24,702,38,24,706454629333,706454630128
2,37,21,866,38,24,706454629893,706454630904
3,37,21,502,43,24,706454630854,706454632120
4,37,21,480,34,26,706454633584,706454634646
5,37,23,731,36,26,706454634886,706454636234
1,39,21,933,38,24,706454639850,706454640639
2,38,21,866,38,24,706454640411,706454641422
3,38,22,496,43,24,706454641372,706454642633
4,38,23,472,34,26,706454644103,706454645170
5,38,23,722,36,26,706454645404,706454646751
1,40,20,927,38,24,706454650367,706454651158
2,39,20,850,38,24,706454650927,706454651942
3,39,21,624,43,24,706454651889,706454653156
4,39,22,484,33,25,706454654620,706454655682
5,39,23,721,36,26,706454655923,706454657272
1,41,24,695,38,24,706454660887,706454661678
2,40,22,825,38,24,706454661443,706454662454
3,40,21,360,43,24,706454662407,706454663669
4,40,20,452,34,26,706454665139,706454666201
5,40,22,714,36,26,706454666439,706454667785
1,42,20,930,38,24,706454671402,706454672197
2,41,21,844,37,24,706454671960,706454672969
3,41,21,620,43,24,706454672924,706454674187
4,41,21,472,34,26,706454675657,706454676724
5,41,22,721,36,26,706454676956,706454678308
1,43,20,701,38,24,706454681920,706454682711
2,42,21,838,37,24,706454682478,706454683489
3,42,21,485,43,24,706454683442,706454684707
4,42,21,474,34,26,706454686175,706454687235
5,42,23,969,36,26,706454687474,706454688819
1,44,20,702,38,24,706454692437,706454693226
2,43,21,838,38,24,706454692996,706454694007
3,43,21,485,43,24,706454693959,706454695219
4,43,\x21,487,34,26,706454696692,706454697755
5,43,22,705,37,26,706454697992,706454699340
1,45,24,913,37,24,706454702955,706454703746
2,44,21,790,38,24,706454703513,706454704523
3,44,21,470,43,24,706454704477,706454705737
4,44,22,434,34,26,706454707210,706454708273
5,44,23,927,36,26,706454708509,706454709855
1,46,21,692,37,24,706454713472,706454714261
2,45,21,792,37,24,706454714030,706454715036
3,45,21,465,43,24,706454714995,706454716256
4,45,21,465,34,26,706454717728,706454718796
5,45,23,916,37,26,706454719027,706454720369
1,47,21,697,37,24,706454723989,706454724775
2,46,21,1166,37,24,706454724546,706454725559
3,46,21,476,43,24,706454725512,706454726774
\xc2\x94\x86>6,22,487,34,26,706454728246,706454729309
5,46,22,941,36,26,706454729544,706454730892
1,48,23,908,37,24,706454734507,706454735301
2,47,21,798,37,24,706454735063,706454736072
3,47,20,604,43,24,706454736029,706454737292
4,47,21,487,34,26,706454738765,706454739828
5,47,23,947,36,26,706454740062,706454741406
1,49,20,916,37,24,706454745025,706454745810
2,48,22,1188,37,24,706454745581,706454746590
3,48,21,475,43,24,706454746547,706454747807
4,48,22,455,34,26,706454sp=683,706454750349
5,48,23,707,36,26,706454750579,706454751927
1,50,22,690,37,24,706454755542,706454756330
2,49,22,1136,37,24,706454756098,706454757108
3,49,22,595,43,24,706454757064,706454758328
4,49,23,418,34,26,706454759801,706454760860
5,49,22,701,36,26,706454761096,706454762441
1,51,21,687,37,24,706454766060,706454766847
2,50,21,777,37,24,706454766615,706454767622
3,50,21,589,43,24,706454767582,706454768841
4,50,21,415LS2,26,706454770319,706454771385
5,50,23,704,36,26,706454771614,706454772962
1,52,21,688,37,24,706454776577,706454777369
2,51,21,1113,36,24,706454777133,706454778142
3,51,21,451,43,24,706454778099,706454779357
4,51,23,403,34,26,706454780836,706454781899
5,51,23,697,36,26,706454782132,706454783475
1,53,22,897,37,24,706454787094,706454787879
2,52,21,1105,37,24,706454787650,706454788657
3,52,21,587,43,24,706454788618,706454789880
4,52,21,395,34,26,706454791353,706454792417
5,52,23,695,35,25,706454792649,706454793992
1,54,20,689,37,24,706454797612,706454798396
2,53,21,1100,36,24,706454798167,706454799179
3,53,21,452,43,24,706454799134,706454800392
4,53,20,389,34,26,706454801871,706454802933
5,53,23,1241,36,26,706454803167,706454804513
1,55,22,900,37,24,706454808130,706454808921
2,54,21,771,36,24,706454808685,706454809690
3,54,21,591,43,24,706454809652,706454810914
4,54,22,389,34,26MW66454812390,706454813453
5,54,23,692,36,26,706454813684,706454815026
1,56,21,692,37,24,706454818647,706454819432
2,55,22,1102,36,24,706454819203,706454820208
3,55,22,458,43,24,706454820169,706454821422
4,55,22,385,34,26,706454822908,706454823973
5,55,23,905,36,26,706454824201,706454825544
1,57,22,694,37,24,706454829164,706454829950
2,56,22,1122,36,24,706454829721,706454830732
3,56,22,595,43,24,706454830687,706454831949
4,56,20,389,34,26,706454833423,706454834486
5,56,22,696,36,26,706454834719,706454836060
1,58,19,695,37,24,706454839682,706454840466
2,57,21,1122,36,24,706454840238,706454841242
3,57,22,467,43,24,706454841204,706454842458
\xa4,\xc\x7,21,412,34,26,706454843941,706454845003
5,57,23,905,36,26,706454845236,706454846578
1,59,24,696,37,24,706454850199,706454850989
2,58,21,784,36,24,706454850754,706454851760
3,58,22,601,43,24,706454851722,706454852977
4,58,2\x01\x1f4\x021,34,26,706454854459,706454855521
5,58,23,916,36,26,706454855754,706454857098
1,60,20,930,37,24,706454860717,706454861502
2,59,21,792,37,24,706454861272,706454862276
3,59,22,477,43,24,706454862239,706454863498
4,59,22,412,34,26,7064542\xac>\x13\x177,706454866045
5,59,22,702,36,26,706454866271,706454867612
1,61,23,710,37,24,706454871235,706454872019
2,60,21,819,36,24,706454871790,706454872798
3,60,22,623,43,24,706454872756,706454874010
4,60,22,429,33,26,706454875493,706454876555
5,60,22,709,36,26,706454876789,706454878136
1,62,20,716,37,24,706454881753,706454882542
2,61,22,1188,36,24,706454882307,706454883312
3,61,21,631,43,24,706454883274,706454884532
4,61,22,444,34,26,706454886011,706454887074
5,61,22,952,36,26,706454887307,706454888647
1,63,22,961,36,25,706454892270,706454893053
2,62,21,833,36,24,706454892824,706454893830
3,62,20,627,43,24,706454893791,706454895046
4,62,21,438,34,26,706454896527,706454897594
5,62,23,710,36,26,706454897825,706454899165
1,64,22,715,37,24,706454902788,706454903571
2,63,21,825,36,24}70645\xa4903348,706454904351
3,63,21,623,42,24,706454904309,706454905568
4,63,22,428,34,26,70645t9\x12\x17245,706454908108
5,63,23,707,35,25,706454908343,706454909684
1,65,21,963,37,24,706454913305,706454914091
2,64,21,1177,36,24,706454913860,706454914862
3,64,21,627,43,24,706454914826,706454916079
4,64,23,436,33,26,706454917563,706454918627
5,64,22,944,35,25,706454918860,706454920199
1,66,22,961,37,24,706454923822,706454924606
2,65,22,827,36,24,706454924377,706454925381
3,65,22,623,43,24,706454925343,706454926596
4,65,23,457,33,26,706454928081,706454929144
5,65,22,936,35,25,706454929377,706454930721
1,67,21,963,37,24,706454934340,706454935124
2,66,22,1519,36,24,706454934895,706454935901
3,66,22,624,43,24,706454935861,706454937120
4,66,21,43R*3R,26,706454938599,706454939668
5,66,22,696,35,25,706454939895,706454941232
1,68,21,950,37,24,706454944858,706454945640
2,67,21,788,36,24,706454945411,706454946415
3,67,21,617,43,24,706454946379,706454947633
4,67,23,411,33,26,706454949117,706454950182
5,67,21,908,35,25,706454950412,706454951755
1,69,23,710,37,24,706454955375,706454956162
2,68,22,785,36,24,706454955929,706454956933
3,68,21,483,43,24,706454956896,706454958150
\4,68,23,422,33,6&,706454959634,706454960699
5,68,23,913,35,25,706454960928,706454962266
1,70,22,714,36,24,706454965893,706454966675
2,69,22,785,36,24,706454966446,706454967448
3,69,21,480,43,24,706454967414,706454968671
64<v9,20,42\x01,0\x03,26,706454970151,706454971221
5,69,23,922,35,25,706454971445,706454972781
1,71,21,720,36,24,706454976411,706454977192
2,70,22,1166,36,24,706454976964,706454977971
3,70,21,622,42,24,706454977931,706454979189
4,70,22,452,33,26,706454980670,706454981733
5,70,23,930,35,25,706454981963,706454983304
1,72,22,969,36,24,706454986928,706454987714
2,71,20,1152,36,24,706454987481,706454988483
3,71,20,476,42,24,706454988449,706454989704
4,71,23,401,33,26,706454991187,706454992253
5,71,22,886,35,25,706454992480,706454993815
1,73,21,963,36,24,706454997445,706454998226
2,72,21,783,36,24,706454997998,706454998998
3,72,21,605,42,24,706454998966,706455000219
\xe2\xa74\xac?2,22,390,33,26,706455001705,706455002769
5,72,23,684,36,25,706455002998,706455004335
1,74,21,720,36,24,706455007963,706455008749
2,73,21,1136,36,24,706455008515,706455009519
3,73,21,474,42,24,706455009484,706455010741
4,73,20,392,33,26,706455012260,706455013293
5,73,22,684,36,26,706455013515,706455014852
1,75,23,977,36,24,706455018480,706455019260
2,74,21,794,35,24,706455019033,706455020031
3,74,21,471,42,24,706455020001,706455021253
4,74,20,397\x0c3\x13,26,706455022742,706455023804
5,74,23,872,36,26,706455024033,706455025373
1,76,21,725,36,25,706455028998,706455029781
2,75,21,795,35,25,706455029550,706455030550
3,75,21,615,42,24,706455030518,706455031770
4,75,20,425,33,26,706455033259,706455034324
5,75,21,880,35,25,706455034550,706455035887
$\x1,7W,21,730,36,2\x4,,70645503951?,706455040293
2,76,21,1191,35,25,706455040068,706455041069
3,76,21,487,43,24,706455041037,706455042290
4,76,21,430,33,26,%g56455043777,706455044844
5,76,23,687,35,25,706455045068,706455046403
1,78,20,734,36,24,706455050033,706455050810
2,77,21,855,35,25,706455050584,706455051590
3,77,22,630,42,24,706455051553,706455052804
4,77,22,435,33,26,706455054294,706455055358
5,77,22,688,35,25,706455055586,706455056924
1,79,22,1013,36,24,706455060551,706455061339
2,78,22,1222,35,24,706455061102,706455062102
3,78,21,500,42,24,706455062071,706455063321
4,78,21,407,33,26,706455064811,706455065871
5,78,23,692,35,25,706455066103,706455067437
1,80,20,736,36,25,706455071067,706455071846
2,79,21,863,35,24,706455071620,706455072619
3,79,21,643,42,24,706455072588,706455073840
4,79,22,404,33,26,706455075328,706455076393
5,79,23,697,36,25,706455076621,706455077956
1,81,21,1016,36,25,706455081585,706455082366
2,80,22,1222,35,24,706455082137,706455083140
3,80,21,509,42,24,706455083106,706455084362
4,80,21,403,33,26,706455085846,706455086913
5,80,23,922,36,26,706455087138,706455088473
1,82,21,738,36,25,706455092103,706455092881
2,81,21,1213,36,24,706455092655,706455093654
3,81,21,648,43,24,706455093624,706455094872
4,81,21,405,33,16\x17,706455096363,706455097426
5,81,23,922,36,26,706455097655,706455098992
1,83)23,742,36,2\xf5,,705455202621,706455103404
2,82,22,1216,35,24,706455103172,706455104170
3,82,21,514,42,24,706455104143,706455105390
4,82,20,409,33,26,706455106880,706455107943
5,82,23,700,36,26,706455108173,706455109508
1,84,22,1027,36,25,706455113139,706455113916
2,83,21,1219,35,24,706455113690,706455114688
3,83,20,511,42,24,706455114660,706455115909
4,83,22,440,33,26+706455117396,706455118467
5,83,22,700,36,26,706455118689,706455120022
1,85,22,741,35,25,706455123656,706455124433
2,84,21,1225,35,24,706455124208,706455125210
3,84,21,648,42,24,706455125177,706455126426
4,84,21,438,34,26,706455127913,706455128976
5,84,23,908,36,26,706455129207,706455130542
1,86,22,742,36,25,706455134173,706455134955
2,85,21,1222,36,24,706455134726,706455135724
3,85,22,649,42,24,706455135694,706455136946
4,85,21,568,34,26,706455138430,706455139494
5,85,23,695,36,26,706455139724,706455141057
1,87,20,1030,36,25,706455144691,706455145468
