nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
2,1,22,172,42,21,706472399487,706472400317
3,1,21,97,46,22,706472400913,706472401894
2,2,21,189,42,21,706472410004,706472410831
3,2,20,106,46,22,706472411431,706472412405
2,3,21,188,42,21,706472420521,706472421354
3,3,21,105,46,22,706472421949,706472422923
\\x00,706472424030,706472424420
1,6,21,187,44,22,706472430116,706472430542
2,4,21,168,42,21,706472431038,706472431864
3,4,20,103,46,22,706472432467,706472433446
1,7,20,167,44,22,706472440634,706472441059
2,5,21,188,42,21,706472441556,706472442382
3,5,20,94,46,22,706472442983,706472443957
1,8,21,167,43,22,706472451152,706472451578
2,6,20,169,42,21,706472452073,706472452900
3,6,21,102,47,22,706472453501,706472454474
1,9,21,183,43,22,706472461671,706472462100
2,7,21,168,41,21,706472462591,706472463417
3,7,21,93,46,22,706472464018,706472464993
1,10,21,183,43,22,706472472189,706472472612
2,8,22,167,41,21,706472473108,706472473937
3,8,21,93,46,22,706472474535,706472475512
\\x82\\x0cp\\x82\\x0c\\x1c\\x82\\x0cp\\xe0\\x8c\\x1cp\\x0c\\x8e\\x8e\\x0c\\x1c\\x8c\\xfc,706472482711,706472483316
2,9,21,183,41,21,706472483626,706472484450
3,9,21,99,46,22,706472485053,706472486026
1,12,21,181,43,22,706472493230,706472493662
2,10,23,164,42,22,706472494144,706472494974
3,10,20,99,46,22,706472495570,706472496542
1,13,21,163,43,22,706472503747,706472504171
2,11,21,181,42,22,706472504661,706472505485
3,11,21,92,46,22,706472506087,706472507066
\\x82\\x0cp\\x90\\x0c\\x1c\\x82\\x0cp\\xe0\\x0c\\x0c\\x8e\\x8e\\x0c\\x1c\\x8c\\xfc,706472514269,706472514862
2,12,22,181,42,22,706472515178,706472516003
3,12,21,91,46,22,706472516605,706472517577
1,15,21,162,43,22,706472524787,706472525210
2,13,22,163,42,22,706472525696,706472526524
3,13,21,91,46,22,706472527122,706472528094
\\x82\\x0cp\\x9c\\x0c\\x1c\\x82\\x0cp\\x9c\\x8c\\x1cp\\x0c\\x8e\\x8e\\x0c\\x1c\\x8c\\xfc,706472535309,706472535916
2,14,21,163,42,22,706472536213,706472537036
3,14,21,91,46,22,706472537640,706472538612
1,17,21,179,43,22,706472545827,706472546248
2,15,21,179,41,22,706472546731,706472547555
3,15,21,97,46,22,706472548156,706472549127
1,18,22,179,43,22,706472556345,706472556766
2,16,21,161,41,22,706472557248,706472558072
3,16,21,91,46,22,706472558673,706472559648
1,19,22,180,42,22,706472566863,706472567288
2,17,21,160,41,22,706472567766,706472568593
3,17,20,91,46,22,706472569189,706472570159
1,20,21,161,42,22,706472577381,706472577807
2,18,21,177,41,22,706472578283,706472579107
3,18,21,97,46,22,706472579707,706472580682
\\x82\\x0c\\x1c\\x82\\x0c\\x1c\\x8c\\x0cp\\x9e\\x0c\\x0c\\x8e\\x8c\\x0c\\x1c\\x8c\\xfc,706472587904,706472588499
2,19,22,159,41,22,706472588801,706472589623
3,19,21,91,46,22,706472590224,706472591193
\\x82\\x0c\\x1c\\x8c\\x0c\\x1c\\x80\\x0cp\\x9e\\x0c\\x0c\\x8e\\x8c\\x0c\\x1c\\x8c\\xfc,706472598425,706472599014
2,20,21,176,41,22,706472599318,706472600146
3,20,20,97,45,22,706472600742,706472601709
1,23,21,194,41,22,706472608943,706472609370
2,21,21,175,41,22,706472609836,706472610656
3,21,21,97,45,22,706472611260,706472612232
\\x82\\x0c\\x1c\\x90\\x0c\\x1c\\x82\\x0cp\\x92\\x0c\\x0c\\x8e\\x82\\x0c\\x1c\\x8c\\xfc,706472619465,706472620061
2,22,21,156,41,22,706472620353,706472621176
3,22,21,90,45,22,706472621776,706472622745
\\x82\\x0c\\x1c\\x92\\x0c\\x1c\\x8c\\x0cp\\x9e\\xcc\\x1cp\\x0c\\x8e\\x8c\\x0c\\x1c\\x8c\\xfc,706472629987,706472630594
2,23,21,171,40,22,706472630871,706472631693
3,23,20,90,45,22,706472632294,706472633262
1,26,21,155,42,22,706472640505,706472640925
2,24,21,169,40,22,706472641388,706472642211
3,24,21,89,45,23,706472642811,706472643779
1,27,21,171,41,22,706472651023,706472651448
2,25,21,151,40,22,706472651906,706472652729
3,25,21,94,45,23,706472653329,706472654300
1,28,22,170,41,22,706472661540,706472661960
2,26,21,150,40,22,706472662424,706472663244
3,26,21,94,45,23,706472663846,706472664814
1,29,21,170,41,23,706472672057,706472672476
2,27,21,150,40,22,706472672941,706472673768
3,27,20,93,45,23,706472674364,706472675329
1,30,21,169,41,23,706472682575,706472682998
2,28,22,165,40,22,706472683459,706472684278
3,28,21,93,45,23,706472684882,706472685854
1,31,21,153,41,23,706472693093,706472693513
2,29,21,167,40,22,706472693976,706472694795
3,29,21,93,45,23,706472695399,706472696364
1,32,21,170,41,23,706472703612,706472704032
2,30,22,167,40,22,706472704494,706472705318
3,30,21,87,45,23,706472705916,706472706881
1,33,22,172,41,23,706472714130,706472714549
2,31,21,151,39,23,706472715012,706472715828
3,31,21,88,45,23,706472716434,706472717402
1,34,21,171,40,23,706472724648,706472725072
2,32,22,167,39,23,706472725529,706472726354
3,32,21,88,45,23,706472726952,706472727918
1,35,21,172,40,23,706472735166,706472735584
2,33,22,167,39,23,706472736047,706472736866
3,33,20,88,45,23,706472737470,706472738436
1,36,21,174,40,23,706472745685,706472746101
2,34,21,151,39,23,706472746565,706472747385
3,34,21,88,45,23,706472747987,706472748953
1,37,21,173,40,23,706472756202,706472756623
2,35,21,168,39,23,706472757082,706472757900
3,35,21,94,44,23,706472758505,706472759477
1,38,21,157,40,23,706472766719,706472767138
2,36,21,151,39,23,706472767600,706472768418
3,36,21,95,45,23,706472769023,706472769985
1,39,21,175,40,23,706472777238,706472777656
2,37,21,152,39,23,706472778118,706472778939
3,37,20,95,45,23,706472779540,706472780510
2,38,21,151,39,23,706472788636,706472789453
3,38,21,95,44,23,706472790058,706472791027
1,41,21,176,40,23,706472798274,706472798697
2,39,21,151,39,23,706472799153,706472799972
3,39,21,89,45,23,706472800575,706472801538
1,42,22,159,39,23,706472808792,706472809207
2,40,21,151,39,23,706472809671,706472810485
3,40,21,95,45,23,706472811092,706472812059
1,43,22,176,39,23,706472819310,706472819727
2,41,22,150,39,23,706472820188,706472821010
3,41,21,89,44,23,706472821610,706472822574
1,44,21,176,39,23,706472829829,706472830246
2,42,21,166,38,23,706472830706,706472831521
3,42,20,95,44,23,706472832128,706472833095
\\x82\\x0c\\x8e\\x92\\x0c\\x1c\\x82\\x0cp\\x92L\\x0c\\x1c\\xe2\\x0c\\x1c\\x8e\\xfc,706472840351,706472840939
2,43,21,150,38,23,706472841223,706472842037
3,43,21,88,44,23,706472842645,706472843608
1,46,21,177,39,23,706472850869,706472851282
2,44,21,167,38,23,706472851741,706472852560
3,44,20,88,44,23,706472853163,706472854125
1,47,21,178,39,23,706472861387,706472861801
2,45,21,167,38,23,706472862259,706472863074
3,45,21,88,44,23,706472863681,706472864645
1,48,21,178,39,23,706472871905,706472872324
2,46,21,150,38,23,706472872776,706472873591
3,46,21,94,44,23,706472874198,706472875160
1,49,21,161,38,23,706472882423,706472882837
2,47,22,167,38,23,706472883294,706472884108
3,47,21,94,44,23,706472884716,706472885680
1,50,20,161,38,23,706472892939,706472893353
2,48,22,167,38,23,706472893812,706472894630
3,48,21,94,44,23,706472895233,706472896194
1,51,21,162,38,23,706472903457,706472903872
2,49,22,150,38,23,706472904329,706472905145
3,49,21,88,44,23,706472905751,706472906717
1,52,21,161,38,23,706472913975,706472914393
2,50,22,166,38,23,706472914847,706472915660
3,50,20,88,44,23,706472916268,706472917228
1,53,21,161,38,23,706472924492,706472924905
2,51,21,150,38,23,706472925364,706472926182
3,51,21,88,44,23,706472926786,706472927747
1,54,21,179,38,23,706472935010,706472935422
2,52,22,151,38,23,706472935882,706472936693
3,52,21,94,44,23,706472937305,706472938269
1,55,21,161,38,23,706472945529,706472945946
2,53,22,150,37,23,706472946399,706472947211
3,53,20,88,44,23,706472947821,706472948781
1,56,21,180,38,23,706472956046,706472956459
2,54,22,167,37,23,706472956917,706472957731
3,54,21,94,44,23,706472958338,706472959297
1,57,21,181,38,23,706472966565,706472966975
2,55,22,151,38,23,706472967435,706472968246
3,55,21,88,44,23,706472968856,706472969816
1,58,21,181,38,24,706472977082,706472977492
2,56,22,168,37,23,706472977952,706472978767
3,56,21,95,44,23,706472979374,706472980336
1,59,22,182,38,23,706472987599,706472988012
2,57,22,169,37,23,706472988470,706472989279
3,57,21,88,43,23,706472989891,706472990852
1,60,22,165,38,24,706472998117,706472998530
2,58,22,151,37,23,706472998987,706472999804
3,58,21,88,43,23,706473000409,706473001365
1,61,21,163,38,24,706473008635,706473009047
2,59,21,168,37,23,706473009505,706473010315
3,59,21,88,43,23,706473010926,706473011889
1,62,21,180,37,24,706473019154,706473019570
2,60,22,150,37,23,706473020023,706473020834
3,60,21,87,44,23,706473021443,706473022400
1,63,21,160,38,23,706473029672,706473030081
2,61,22,149,37,23,706473030542,706473031352
3,61,21,94,43,23,706473031960,706473032916
1,64,21,175,38,24,706473040188,706473040599
2,62,22,148,37,23,706473041058,706473041870
