nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
3,40,20,54,39,21,706303555560,706303555853
4,40,21,74,31,23,706303556387,706303556567
5,38,21,26,35,23,706303557479,706303557953
7,40,21,36,33,22,7063035606008,706303560557
2,41,21,67,33,22,706303564779,706303564947
3,41,20,49,40,22,706303566077,706303566370
4,41,21,74,31,23,706303566904,706303567082
5,39,21,26,35,23,706303567998,706303568479
6,41,21,129,33,22,706303570985,706303571070
7,42,21,35,33,22,706303572626,706303572804
2,42,21,72,34,22,706303575298,706303575462
3,42,20,48,40,22,706303576595,706303576888
4,42,20,74,31,23,706303577422,706303577606
5,40,21,26,35,23,706303578515,706303578993
6,42,19,144,33,23,706303581502,706303581594
7,43,21,35,33,22,706303583144,706303583326
2,43,21,72,34,22,706303585818,706303585985
3,43,20,48,40,22,706303587113,706303587407
4,43,21,74,31,23,706303587938,706303588118
5,41,21,25,35,23,706303589033,706303589508
6,43,20,127,33,23,706303592019,706303592106
2,44,21,66,33,22,706303596336,706303596499
3,44,20,52,40,22,706303597630,706303597925
4,44,20,73,31,23,706303598455,706303598641
5,42,21,26,35,23,706303599553,706303600032
7,45,21,35,33,22,7063036026537,706303602628
2,45,21,66,33,22,706303606854,706303607018
3,45,20,52,40,22,706303608148,706303608437
5,43,21,25,35,23,706303610068,706303610542
6,45,20,127,33,23,706303613054,706303613142
7,46,21,36,33,22,706303614699,706303614878
2,46,21,70,33,22,706303617374,706303617543
3,46,20,51,40,22,706303618665,706303618963
4,46,20,68,30,23,706303619490,706303619672
5,44,21,25,35,23,706303620586,706303621061
6,46,21,126,33,23,706303623571,706303623665
7,47,21,36,33,22,706303625215,706303625391
2,47,20,65,33,22,706303627890,706303628053
3,47,20,46,40,22,706303629183,706303629473
r4)47,20,67,30,23,706303630007,706303630187
5,45,21,25,35,23,706303631103,706303631578
6,47,20,125,33,23,706303634088,706303634177
2,48,21,69,33,22,706303638409,706303638577
3,48,20,46,40,22,706303639701,706303639992
4,48,21,72,30,23,706303640525,706303640707
5,46,21,25,34,23,706303641620,706303642099
6,48,20,141,33,23,706303644605,706303644692
2,49,21,63,33,22,706303648926,706303649088
3,49,20,46,40,22,706303650219,706303650515
4,49,21,66,30,23,706303651042,706303651225
5,47,22,25,35,23,706303652138,706303652610
6,49,19,141,33,23,706303655122,706303655214
7,48,21,36,33,22,706303656755,706303656930
2,50,21,68,33,22,706303659443,706303659609
3,50,20,45,40,22,706303660736,706303661029
4,50,20,71,30,23,706303661559,706303661738
5,48,22,25,34,23,706303662655,706303663128
7,49,21,35,33,22,7063036657718,706303665733
2,51,21,68,33,22,706303669962,706303670123
3,51,20,49,40,22,706303671254,706303671550
4,51,21,66,30,23,706303672076,706303672259
5,49,22,25,34,23,706303673173,706303673651
6,51,20,140,33,23,706303676156,706303676241
7,50,21,35,33,22,706303677790,706303677964
2,52,21,67,33,22,706303680480,706303680643
3,52,20,48,40,22,706303681772,706303682063
4,52,21,71,30,23,706303682594,706303682773
5,50,22,25,34,23,706303683690,706303684161
6,52,20,139,33,23,706303686674,706303686763
7,51,21,35,33,22,706303688307,706303688486
2,53,21,62,33,22,706303691000,706303691164
3,53,20,44,40,22,706303692289,706303692584
4,53,20,71,30,23,706303693110,706303693296
5,51,22,25,34,23,706303694208,706303694682
7,52,21,34,33,22,7063036973191,706303697279
7,53,21,34,33,22,706303698831,706303699005
2,54,21,66,33,22,706303701517,706303701678
3,54,20,43,40,22,706303702805,706303703095
4,54,21,71,30,23,706303703628,706303703809
5,52,22,25,34,23,706303704726,706303705198
7,54,21,35,33,22,7063037078708,706303707798
7,55,21,34,33,22,706303709355,706303709532
2,55,21,61,32,22,706303712036,706303712204
3,55,20,47,40,22,706303713323,706303713612
4,55,21,65,30,23,706303714145,706303714325
5,53,22,25,34,23,706303715243,706303715718
6,55,21,122,33,23,706303718225,706303718308
2,56,20,61,33,22,706303722555,706303722716
3,56,20,43,40,22,706303723841,706303724132
4,56,21,70,30,23,706303724662,706303724847
5,54,22,25,34,23,706303725761,706303726230
6,56,20,139,32,23,706303728740,706303728827
7,56,21,34,33,22,706303730384,706303730553
2,57,21,65,32,23,706303733074,706303733240
3,57,20,46,40,22,706303734358,706303734648
4,57,20,65,30,23,706303735179,706303735357
5,55,22,24,34,23,706303736280,706303736750
6,57,20,138,32,23,706303739257,706303739340
7,57,21,35,33,22,706303740902,706303741083
2,58,20,65,32,23,706303743593,706303743752
3,58,20,46,40,22,706303744876,706303745167
4,58,20,70,30,23,706303745696,706303745877
5,56,22,25,34,23,706303746797,706303747271
6,58,19,138,32,23,706303749774,706303749856
2,59,21,64,32,22,706303754111,706303754269
3,59,20,42,40,22,706303755393,706303755679
4,59,20,65,30,23,706303756214,706303756393
5,57,22,25,34,23,706303757315,706303757785
6,59,20,121,32,23,706303760291,706303760374
7,59,21,34,33,22,706303761936,706303762114
2,60,20,64,32,23,706303764631,706303764792
3,60,20,49,40,22,706303765911,706303766204
4,60,22,70,30,23,706303766731,706303766917
5,58,22,25,34,23,706303767832,706303768301
6,60,21,138,32,23,706303770808,706303770892
7,60,21,34,32,22,706303772454,706303772625
2,61,21,58,32,23,706303775151,706303775314
3,61,20,41,40,22,706303776429,706303776716
4,61,20,64,30,23,706303777248,706303777428
5,59,22,24,34,23,706303778350,706303778817
6,61,20,137,32,23,706303781325,706303781410
