nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp
2,1,21,152,45,22
2,2,21,170,45,22
2,3,22,154,45,22
2,4,21,175,45,22
2,5,21,179,45,22
2,6,21,163,45,22
2,7,21,180,45,22
2,8,21,163,45,22
2,9,21,163,45,22
2,10,21,163,45,22
2,11,20,180,45,22
2,12,21,181,45,22
2,13,21,180,45,22
2,14,21,179,45,22
2,15,21,162,45,22
2,16,21,180,45,22
2,17,21,180,45,22
2,18,20,162,45,22
2,19,21,162,45,22
2,20,21,179,45,22
2,21,21,161,45,22
2,22,21,161,45,22
2,23,21,178,45,22
2,24,20,177,45,22
2,25,20,159,45,22
2,26,20,159,45,22
2,27,21,158,45,22
2,28,21,176,45,22
2,29,20,176,45,22
2,30,21,159,45,22
2,31,20,175,45,22
2,32,21,175,45,22
2,33,21,174,45,22
2,34,21,156,45,22
2,35,21,172,45,22
2,36,21,171,45,22
2,37,21,154,45,22
2,38,21,170,45,22
2,39,21,152,45,22
2,40,21,169,45,22
2,41,21,150,44,22
2,42,21,150,45,22
2,43,21,166,44,22
2,44,20,166,45,22
2,45,20,149,44,22
2,46,20,148,44,22
2,47,21,148,45,22
2,48,21,165,44,22
2,49,20,148,44,22
2,50,20,164,44,22
2,51,20,148,44,22
2,52,21,147,44,22
2,53,21,164,44,22
2,54,20,147,44,22
2,55,21,147,44,22
2,56,21,164,44,22
2,57,21,165,44,22
2,58,21,148,44,22
2,59,21,149,44,22
2,60,20,168,44,22
2,61,20,168,44,22
2,62,20,171,44,22
2,63,21,154,44,22
2,64,21,156,44,22
2,65,21,157,44,22
2,66,21,191,44,22
2,67,20,176,44,22
2,68,21,158,44,22
2,69,21,160,44,22
2,70,20,177,44,22
2,71,20,161,44,22
2,72,21,179,44,22
2,73,21,162,44,22
2,74,22,181,44,22
2,75,21,164,44,22
2,76,20,164,44,22
2,77,21,166,44,22
2,78,20,166,44,22
2,79,21,185,44,22
2,80,21,186,44,22
2,81,21,186,44,22
2,82,20,187,44,22
2,83,21,188,44,22
2,84,21,170,44,22
2,85,21,170,43,22
2,86,21,189,44,22
2,87,20,172,44,22
2,88,21,172,44,22
2,89,21,173,44,22
2,90,20,192,43,22
2,91,21,131,44,22
2,92,20,175,43,22
2,93,20,175,44,22
2,94,21,193,43,22
2,95,20,194,43,22
2,96,20,175,43,22
2,97,21,194,43,22
2,98,21,175,43,22
2,99,20,175,43,22
2,100,21,174,43,22
2,101,20,192,43,22
2,102,21,174,43,22
2,103,20,192,43,22
2,104,21,174,43,22
2,105,20,192,43,22
2,106,21,192,43,22
2,107,21,174,43,22
2,108,20,192,43,22
2,109,20,174,43,22
2,110,21,193,43,22
2,111,21,192,43,22
2,112,21,193,43,22
2,113,20,194,43,22
2,114,21,190,43,22
2,115,20,193,43,22
2,116,21,159,43,22
2,117,21,177,43,22
2,118,21,177,43,22
2,119,20,196,43,22
2,120,21,196,43,22
2,121,21,197,43,22
2,122,20,197,43,22
2,123,21,178,43,22
2,124,21,139,43,22
2,125,21,179,44,22
2,126,20,181,43,22
2,127,21,180,44,22
2,128,21,69,44,22
2,129,21,72,43,22
2,130,21,76,44,22
2,131,21,183,44,22
2,132,21,84,44,22
2,133,21,184,44,22
2,134,21,91,43,22
2,135,21,98,44,22
2,136,21,105,44,22
2,137,21,188,44,22
2,138,21,188,44,22
2,139,21,189,44,22
2,140,21,125,43,22
2,141,20,132,43,22
2,142,20,193,43,22
2,143,21,193,43,22
2,144,20,194,44,22
2,145,20,195,43,22
2,146,21,157,43,22
2,147,20,196,43,22
2,148,20,158,43,22
2,149,21,196,43,22
2,150,20,196,43,22
2,151,20,196,43,22
2,152,20,197,43,22
2,153,21,197,43,22
2,154,21,161,43,22
2,155,20,196,43,22
2,156,19,160,43,22
2,157,21,156,43,22
2,158,21,195,43,22
2,159,20,144,43,22
2,160,20,192,43,22
2,161,20,131,43,22
2,162,21,190,43,22
2,163,20,190,43,22
2,164,20,189,43,22
2,165,20,107,43,22
2,166,19,107,43,22
2,167,21,186,43,22
2,168,20,185,43,22
2,169,20,92,43,22
2,170,20,184,43,22
2,171,20,183,43,22
2,172,20,183,43,22
2,173,21,83,43,22
2,174,20,183,43,22
2,175,20,183,43,22
2,176,20,83,43,22
2,177,20,82,43,22
2,178,21,82,43,22
2,179,20,85,43,22
2,180,20,184,43,22
2,181,20,83,43,22
2,182,21,84,43,22
2,183,20,184,43,22
2,184,20,184,43,22
2,185,20,85,43,22
2,186,20,183,43,22
2,187,20,182,43,22
2,188,20,76,43,22
2,189,20,72,43,22
2,190,20,69,43,22
2,191,20,198,43,22
2,192,20,197,43,22
2,193,21,178,43,22
2,194,20,177,43,22
2,195,20,194,43,22
2,196,21,193,43,22
2,197,20,192,43,22
2,198,21,172,43,22
2,199,20,172,43,22
2,200,21,171,43,22
2,201,20,170,43,22
2,202,21,169,43,22
2,203,20,186,43,22
2,204,21,186,43,22
2,205,20,185,43,22
2,206,21,184,42,22
2,207,21,77,43,22
2,208,21,164,42,22
2,209,20,182,42,22
2,210,21,180,42,22
2,211,20,180,43,22
2,212,21,161,43,22
2,213,21,177,42,22
2,214,21,160,43,22
2,215,21,177,42,22
2,216,20,157,43,22
2,217,19,175,43,22
2,218,20,156,42,22
2,219,20,155,42,22
2,220,20,154,42,22
2,221,21,154,42,22
2,222,20,153,42,22
2,223,21,170,42,22
2,224,21,169,43,22
2,225,21,152,42,22
2,226,21,152,42,22
2,227,21,152,43,22
2,228,21,169,43,22
2,229,21,169,42,22
2,230,21,169,43,22
2,231,21,151,42,22
2,232,21,151,43,22
2,233,21,168,43,22
2,234,21,167,43,22
2,235,21,150,43,22
2,236,21,151,43,22
2,237,21,168,43,22
2,238,21,168,43,22
2,239,21,151,43,22
2,240,21,152,43,22
2,241,21,170,43,22
2,242,20,154,43,22
2,243,20,172,43,22
2,244,21,156,43,22
2,245,20,173,42,22
2,246,21,156,42,22
2,247,20,155,43,22
2,248,20,156,43,22
2,249,21,174,42,22
2,250,20,157,43,22
2,251,21,192,43,22
2,252,20,157,43,22
2,253,21,176,43,22
2,254,21,176,42,22
2,255,21,193,43,22
2,256,20,177,43,22
2,257,21,178,43,22
2,258,20,179,43,22
2,259,21,162,42,22
2,260,21,164,42,22
2,261,21,165,42,22
2,262,21,167,42,22
2,263,21,187,42,22
2,264,21,188,42,22
2,265,21,171,42,22
2,266,21,191,43,22
2,267,21,174,42,22
2,268,21,194,42,22
2,269,21,176,42,22
2,270,20,178,42,22
2,271,21,179,42,22
2,272,20,179,42,23
2,273,20,199,42,22
2,274,21,199,42,22
2,275,21,72,42,22
2,276,21,78,42,23
2,277,21,82,42,22
