nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp
\\x00
\\x00
\\x00
5,1,24,152,45,24
6,1,22,747,43,24
7,1,25,284,40,24
5,2,23,188,45,24
6,2,21,844,44,24
7,2,23,151,41,24
2,1,22,618,49,22
3,1,21,448,55,21
5,3,23,168,45,24
6,3,20,1200,44,24
7,3,23,362,40,24
2,2,22,616,48,22
3,2,21,318,55,21
5,4,23,183,45,24
\\x00
6,4,19,830,43,24
7,4,24,244,40,24
1,5,21,681,50,22
2,3,22,614,49,22
3,3,21,437,54,21
5,5,23,144,45,24
6,5,21,783,43,24
7,5,24,154,41,24
1,6,23,542,49,22
2,4,22,742,48,22
3,4,21,309,55,22
4,6,24,787,39,25
5,6,23,158,45,24
6,6,20,822,44,24
7,6,23,109,41,24
1,7,22,670,49,22
2,5,22,732,48,22
3,5,21,297,55,22
4,7,21,767,40,25
5,7,23,177,45,24
6,7,21,792,43,24
7,7,23,180,41,24
1,8,22,791,49,22
2,6,22,702,48,22
3,6,22,276,55,22
4,8,22,609,39,25
5,8,23,145,45,24
6,8,19,782,43,24
7,8,24,190,41,24
1,9,23,509,49,22
2,7,22,535,48,22
3,7,22,369,55,22
4,9,23,590,40,25
5,9,23,138,45,24
6,9,21,1108,43,24
7,9,23,69,41,24
1,10,21,500,49,22
2,8,22,798,48,22
3,8,22,367,55,22
4,10,23,591,39,25
5,10,24,137,44,24
6,10,21,1113,43,24
7,10,24,178,40,24
1,11,21,494,48,22
2,9,22,641,47,22
3,9,22,225,54,22
4,11,21,574,39,25
5,11,23,140,44,24
6,11,23,765,42,24
7,11,24,188,40,24
1,12,23,487,48,22
2,10,23,496,47,22
3,10,21,336,54,22
4,12,22,930,40,25
5,12,24,123,45,24
6,12,19,762,42,24
7,12,24,171,40,24
1,13,23,483,47,23
2,11,22,627,47,22
3,11,22,325,54,22
4,13,22,709,39,25
5,13,23,122,44,24
6,13,21,1080,42,24
7,13,24,187,40,24
1,14,23,612,47,23
2,12,23,757,46,22
3,12,22,324,54,22
4,14,24,571,39,25
5,14,24,138,44,24
6,14,19,760,42,24
7,14,24,189,40,24
1,15,23,476,47,23
2,13,22,495,46,23
3,13,21,328,53,22
4,15,23,576,39,25
5,15,24,144,44,24
6,15,21,762,42,24
7,15,23,191,40,24
1,16,22,478,47,23
2,14,22,629,46,23
3,14,22,205,53,22
4,16,22,578,39,25
5,16,23,129,44,24
6,16,20,1080,42,24
7,16,23,174,40,24
1,17,22,605,46,23
2,15,22,489,45,23
3,15,21,315,52,22
4,17,22,711,39,25
5,17,24,140,44,24
6,17,21,1083,42,24
