nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp
\\x00
\\x00
\\x82\\x0cppLL\\x0c\\x1c\\x9c\\x0c\\x8epL\\x8e\\xe0\\x0cp\\xe2\\xfc
1,2,19,364,57,19
2,1,18,241,56,19
1,3,19,364,58,19
\\x8e\\x0cppLL\\x0cp\\x9e\\xcc\\x1cp\\x8c\\x8e\\x8c\\x0cp\\xe2\\xfc
4,1,18,412,54,19
5,1,19,141,56,19
6,1,18,611,56,19
7,1,19,364,51,19
1,4,18,360,57,19
2,2,19,238,55,19
3,2,19,191,62,19
4,2,18,438,54,20
5,2,19,160,56,20
6,2,19,614,56,19
7,2,18,509,51,19
1,5,21,361,57,19
2,3,19,248,55,19
3,3,19,175,61,19
4,3,18,415,53,20
5,3,19,169,55,20
6,3,17,616,55,20
7,3,19,400,50,19
1,6,19,255,56,19
2,4,18,441,55,19
3,4,19,185,61,19
4,4,18,461,53,20
5,4,20,158,55,20
6,4,19,615,55,20
7,4,19,400,50,19
1,7,19,375,56,19
2,5,19,404,55,19
3,5,19,196,61,19
4,5,19,422,53,20
5,5,19,188,55,20
6,5,20,762,55,20
7,5,20,495,50,20
1,8,20,375,55,20
2,6,18,287,54,19
3,6,19,199,60,19
4,6,18,425,52,20
5,6,19,172,55,20
6,6,19,617,54,20
7,6,18,495,50,20
1,9,21,377,55,20
2,7,20,430,53,19
3,7,19,180,60,19
4,7,19,451,52,20
R5,7|19,171,54,20
6,7,18,614,54,20
7,7,19,496,49,20
1,10,19,372,55,20
2,8,19,295,53,19
3,8,19,72,59,19
4,8,19,455,51,20
5,8,20,173,54,20
6,8,20,761,53,20
7,8,19,375,49,20
1,11,20,244,54,20
2,9,19,391,52,19
3,9,19,176,59,20
4,9,18,414,51,20
5,9,19,149,53,20
6,9,18,614,53,20
7,9,18,489,49,20
1,12,19,365,54,20
2,10,19,401,52,19
3,10,19,178,58,20
4,10,19,429,52,21
5,10,19,170,54,21
6,10,19,768,53,20
7,10,20,371,48,20
1,13,19,375,53,20
2,11,20,280,52,20
3,11,19,178,58,20
4,11,18,591,51,21
5,11,18,168,53,21
6,11,19,618,52,20
7,11,19,367,48,20
1,14,20,244,53,20
2,12,19,376,51,20
3,12,19,176,57,20
4,12,19,455,51,21
5,12,19,149,53,21
6,12,19,770,52,20
7,12,19,369,48,20
1,15,20,371,53,20
2,13,19,378,51,20
4,13,18,437,50,21
5,13,19,167,52,21
6,13,19,624,53,21
7,13,19,368,47,20
1,16,19,251,52,20
2,14,19,254,51,20
3,14,19,195,57,20
4,14,18,471,50,21
5,14,19,151,52,21
