nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp
Warning:SPI(,1,...)isdeprecated,useSoftSPI(...)instead,,
SXversion:18,,,,,
LoRaReceiver,,,,,
Warning:I2C(,1,...)isdeprecated,useSoftI2C(...)instead,,
\\x00,70661441u027,7.06614E+11,,,
4,1,21,187,46,21
\\x8e\\x\x90E`r(\n\x18\xc6c\x98xqc\xc6`\xc8\x04\x8eH\x04\xc3\xa2w\x6\xeeh\x18\xd3.\xf0y\xd5\xac\xfa\x9f\x7Ud\xc\x19uO6xc\xca\xUo\xf2,\\\x14\x82\xf4Y(\x06GyF$g\xcc\xd+\x8f\xf^!\xad\x04\xc6\xa1\x9c}\xff,7.06614E+11,,,
\\x8e\\x0c\\x1cp\\x8c\\x1c\\x80\\x0c\\x1c\\x82L\\x0cr\x1c<\xf4k\xe0\xa4\xf0\x1ff\\x1\x03\\885Lyd`\x7\x0.?\x18\x02\x04\xf417300\x88,7.06614E+11,,,,
3,3,21,31145,21,7.06614E+11
4,5,20,71,46,21
4,6,21,75,45,21
\\x82\\x0crp\\x8c\\x1c\\x80\\x0cr\\x80\\xcc\\cc\\x1cpL\\x8e\\x8c\\x0c\\x1c\\x80\\xfc,7.06614E+11,7.06614E+11,,,
\\x82\\x0crp\\x8c\\x1c\\x80\\x0cr\\x80\\xcc\\x8ep\\x0c\\x8e\\xe0\\x0c\\x1c\\x82\\xfc,7.06614E+11,7.06614E+11,,,
4,8,21,181,45,21
4,9,21,70,45,21
3,8,20,430,52,21
1,7,19,485,48,21
3,9,20,198,52,20
1,8,20,514,48,21
4,12,21,80,45,21
3,10,20,197,52,20
4,14,21,77,45,21
4,15,21,71,45,21
4,16,20,181,45,21
3,12,20,308,53,21
4,17,21,180,45,21
1,12,20,480,48,21
3,13,20,301,53,21
1,13,21,477,48,21
3,14,20,311,52,20
1,15,19,477,48,21
3,16,20,174,52,20
4,23,21,173,45,21
3,17,20,261,53,21
4,25,21,170,45,21
2,1,20,682,46,21
4,26,21,174,45,21
\\x82\\x0cp\\xe0\\x0c\\x1c\\x80\\x0c\\x8e\\x9cL\\x0c\\x8e\\x9e\\x0c\\x1c\\x82\\xfc,7.06614E+11,7.06614E+11,,,
2,2,20,5635,45,21
3,19,21,171,53,21
1,19,21,177,45,21
3,20,20,295,53,21
2,3,19,577,46,21
1,30,21,196,45,21
\\x00,7.06614E+11,7.06614E+11,,,
4,31,21,195,45,21
2,5,20,567,46,21
1,21,19,494,47,21
4,\xc3w\x80\xaf8E%\xd6}\x8fz\xae\xf8\xef\x80+\xd0\xf1\xefG\xc0\x91/\xc0*\x170}3WG,7.06614E+11,,,
5,18,21,640,47,21
2,7,21,696,46,21
2,8,20,692,46,
1,23,21,489,47,21
4,35,21,170,45,21
4,36,21,167,45,21
5,20,21,488,47,21p\x12\x0#\x1cS\x1a\xfd\xf6\xfc\x9\x8\x0~2
4,37,20,164,45,21
3,26,20,147,53,21
4,38,21,162,45,21
2,11,20,520,46,21
3,27,20,263,53,21
4,40,20,164,45,21
2,12,19,528,46,21
1,27,21,444,53,21
2,13,20,527,46,21
3,29,21,140,53,21
4,42,21,182,45,21
4,43,21,183,45,21
1,29,21,482,47\x0c\xdcY,\xf8\xa2\xeaI\x16\xf5/9\xdeg\x0c\x02\x9e]\xa9
4,44,20,167,45,21
3,31,20,255,52,21
5,25,21,636,46,21
1,31,19,458,47,21
3,33,20,145,53,21
5,26,22,636,46,21
RZ;\xd0U\\\xa6`\x16\xd\x96\xe5\x82~\xc7\x01\xd0\xdch\x80\xK\x82\xa6\xe\xa1\xf1\x1f\xed\xc7C\x1\x90\xcd6,7.06614E+11,,,,
\xff\x9f\xd14\xf9\x08,\xa7\x85\xa1\x07l.\xd2\xee\xc\xacB\x5\x1a\xd\x88\xf4\xfeF7=\x11\x85\xc3\x06q\xf1,7.06614E+11,,,
5,27,21,495,46,21
3,35,20,361,52,21
1,34,21,450,47,21
3,36,20,232,53,21
5,28,21,617,46,21
4,52,21,159,45,21
\xf2\xae\x6\xe1`3*A\x3\x96\x1a\xc4\x17YR)\x8f$\x0c1\x13\xaa\x87\xc2Uq\xa3=5\x82\x92\xc6L\xf,7.06614E+11,,,,
5,29,21,743,46,21
3,38,20,105,52,21
1,37,21,458,47,21
5,30,22,603,46,21
1,38,22,431,47,21
2,23,21,475,46,21
1,39,21,428,47,21
5,31,21,461,47,22
2,24,20,610,46,21
1,40,21,431,47,21
2,25,21,480,46,21
\1,41,2q\xaa\x8?V\xd5e\x92)1\,7066144822\x034,7.06614E+11,
4,60,20,155,44,21
2,26,20,634,46,21
1,42,21,471,47,21
2,27,20,645,46,21
1,43,21,454,47,21
2,28,20,643,46,21
5,34,22,485,47,22
3,45,20,249,52,21
4,65,21,177,44,21
5,35,20,485,47,22
#\x4$\x06?\x8c\xfe4,177,45,22\,7.06614E+11,7.06614E+11
3,47,20,238,52,21
5,36,21,620,47,22
4,68,21,159,45,22
1,47,21,443,47<c2\x07\xdd\x16\xe8\xf1w\x8\xf09\xce\x5\x1c\xad!(S,7.06614E+11
5,37,21,611,47,22
4,70,21,154,45,22
3,49,21,108,52,21
1,49,21,441,47,22
2,34,21,478,46,21
