nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp
7,1,19,73,64,17
7,2,19,73,64,17
7,3,19,73,64,17
7,4,19,73,64,17
7,5,19,73,64,17
7,6,19,73,64,17
7,7,19,68,64,17
7,8,19,73,64,17
7,9,19,73,64,17
7,10,19,68,64,17
7,11,19,68,64,17
7,12,19,68,64,17
7,13,19,73,64,17
7,14,19,73,64,17
7,15,20,73,64,17
7,16,19,73,64,17
7,17,19,73,64,17
7,18,19,73,64,17
7,19,19,73,64,17
7,20,19,78,64,17
7,21,19,67,64,17
7,22,19,73,64,17
7,23,19,68,64,17
7,24,19,73,64,17
7,25,19,67,64,17
7,26,19,67,64,17
7,27,19,68,64,17
7,28,19,73,64,17
7,29,19,67,64,17
7,30,19,67,64,17
7,31,19,73,64,17
7,32,19,73,64,17
7,33,19,73,64,17
7,34,19,68,65,18
7,35,19,73,65,18
7,36,19,73,65,18
7,37,19,73,65,18
7,38,19,67,65,18
7,39,19,67,64,18
7,40,19,68,65,18
7,41,19,73,65,18
7,42,19,73,65,18
7,43,19,73,65,18
7,44,19,67,65,18
7,45,19,73,65,18
7,46,19,67,64,18
7,47,19,67,65,18
7,48,19,67,65,18
7,49,19,73,64,18
7,50,19,73,64,18
7,51,19,67,64,18
7,52,19,73,64,18
7,53,19,73,64,18
7,54,19,73,64,18
7,55,19,67,64,18
7,56,19,73,64,18
7,57,19,73,64,18
7,58,19,67,64,18
7,59,19,72,64,18
7,60,19,67,64,18
7,61,19,73,64,18
7,62,19,73,64,18
7,63,19,73,64,18
7,64,19,73,64,18
7,65,19,72,64,18
7,66,19,67,64,18
7,67,19,73,64,18
7,68,19,67,64,18
7,69,19,72,64,18
7,70,19,67,64,18
7,71,19,73,64,18
7,72,19,67,64,18
7,73,19,67,64,18
7,74,19,67,64,18
7,75,19,67,64,18
7,76,19,72,64,18
7,77,19,72,64,18
7,78,19,72,64,18
7,79,19,72,64,18
7,80,19,67,64,18
7,81,19,72,64,18
7,82,19,72,64,18
7,83,19,67,64,18
7,84,19,67,64,18
7,85,19,67,64,18
7,86,19,79,64,18
7,87,19,68,64,18
7,88,19,67,63,18
7,89,19,66,63,18
7,90,19,66,63,18
7,91,19,66,63,18
7,92,19,72,63,18
7,93,19,66,63,18
7,94,19,66,63,18
7,95,19,72,63,18
7,96,19,66,63,18
7,97,19,72,63,18
7,98,19,72,63,18
7,99,19,72,63,18
7,100,19,67,63,18
7,101,19,72,63,18
7,102,19,72,63,18
7,103,19,67,63,18
7,104,19,67,63,18
7,105,19,72,63,18
7,106,19,72,63,18
7,107,19,72,63,18
7,108,19,66,63,18
7,109,19,72,63,18
7,110,19,66,63,18
7,111,19,72,63,18
7,112,19,66,63,18
7,113,19,72,63,18
7,114,19,72,63,18
7,115,19,71,63,18
7,116,19,72,63,18
7,117,19,71,63,18
7,118,19,66,63,18
7,119,19,66,63,18
7,120,19,66,63,18
7,121,19,71,63,18
7,122,19,66,63,18
7,123,19,66,63,18
7,124,19,71,63,18
7,125,19,72,63,18
7,126,19,71,63,18
7,127,19,71,63,18
7,128,19,71,63,18
7,129,19,66,63,18
7,130,19,66,63,18
7,131,19,66,63,18
7,132,19,71,63,18
7,133,19,66,62,18
7,134,19,66,62,18
7,135,19,66,62,18
7,136,19,71,62,18
7,137,19,66,62,18
7,138,19,66,62,18
7,139,19,66,62,18
7,140,19,66,62,18
7,141,19,71,62,18
7,142,19,66,62,18
7,143,19,71,62,18
7,144,19,71,62,18
7,145,19,65,62,18
7,146,19,66,62,18
7,147,19,66,62,18
7,148,19,65,62,18
7,149,19,71,62,18
7,150,19,71,62,18
7,151,19,71,62,18
7,152,19,65,62,18
7,153,19,71,62,18
7,154,19,71,62,18
7,155,19,70,62,18
7,156,19,70,62,18
7,157,19,65,62,18
7,158,19,65,62,18
7,159,19,65,62,18
7,160,19,65,62,18
7,161,19,65,62,18
7,162,19,71,62,18
7,163,19,70,62,18
7,164,19,65,62,18
7,165,19,70,62,18
7,166,19,71,62,18
7,167,19,65,62,18
7,168,19,65,62,18
7,169,19,65,62,18
7,170,19,70,62,18
7,171,19,70,62,18
7,172,19,65,62,18
7,173,19,70,62,18
7,174,19,65,61,18
7,175,19,70,61,18
7,176,19,70,61,18
7,177,19,65,61,18
7,178,19,70,61,18
7,179,19,70,61,18
7,180,19,65,61,18
7,181,19,70,61,18
7,182,19,70,61,18
7,183,19,65,61,18
7,184,19,64,61,18
7,185,19,75,61,18
7,186,19,70,61,18
7,187,19,64,61,18
7,188,19,70,61,18
7,189,19,64,61,18
7,190,19,65,61,18
7,191,19,70,61,18
7,192,19,70,61,18
7,193,19,70,61,18
7,194,19,64,61,18
7,195,19,70,61,18
7,196,19,64,61,18
7,197,19,64,61,18
7,198,19,64,61,18
7,199,19,64,61,18
7,200,19,69,61,18
7,201,19,64,61,18
7,202,19,64,61,18
7,203,19,70,61,18
7,204,19,69,61,18
7,205,19,69,61,18
7,206,19,69,61,18
7,207,19,69,61,18
7,208,19,64,61,18
7,209,19,69,61,18
7,210,19,64,61,18
7,211,19,69,61,18
7,212,19,69,61,18
7,213,19,64,61,18
7,214,19,63,60,19
7,215,19,69,60,19
7,216,19,69,60,19
7,217,19,64,61,18
7,218,19,64,61,18
7,219,19,64,60,18
7,220,19,69,60,19
7,221,19,63,60,18
7,222,19,69,60,18
7,223,19,69,60,19
7,224,19,63,60,19
7,225,19,69,60,19
7,226,19,69,60,19
7,227,19,63,60,19
7,228,19,63,60,19
7,229,19,69,60,19
7,230,19,69,60,19
7,231,19,63,60,19
7,232,19,69,60,19
7,233,19,63,60,19
7,234,19,63,60,19
7,235,19,63,60,19
7,236,19,63,60,19
7,237,19,63,60,19
7,238,19,69,60,19
7,239,19,68,60,19
7,240,19,68,60,19
7,241,19,68,60,19
7,242,19,63,60,19
7,243,19,68,60,19
7,244,19,63,60,19
7,245,19,63,60,19
7,246,19,63,60,19
7,247,19,68,60,19
7,248,19,63,60,19
7,249,19,68,60,19
7,250,19,63,60,19
