nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp
\\x00
\\x00
\\x9c\\x0cpp\\x8c
3,2,20,5,52,18
6,3,21,8,56,19
3,4,20,4,52,18
\\x9c\\x0crp\\x8c
5,1,18,127,58,17
3,6,20,5,52,18
5,2,18,111,58,17
3,7,20,5,52,18
5,3,17,127,58,17
1,3,21,3,56,18
5,4,18,127,58,17
3,9,20,3,52,18
2,6,20,12,56,19
1,5,21,3,57,18
5,6,17,111,58,17
4,1,21,4,55,19
2,8,20,14,56,19
1,7,21,3,55,18
6,12,21,9,56,19r
4,3,21,3,55,19
\\x9e\\x0c\\x0cp\\xe2\\x0c\\x8e\\x8e\\x0c\\x8e\\x90\\x0cp\\x9e\\xfc
1,9,21,3,55,19
6,14,2q\xa8>$\xc5\xa4\x8a9=\x17
4,5,21,3,55,19
6,15,21,6,56,19
1,11,21,3,57,1
6,16,21,6,56,19
1,12,21,4,57,1
2,14,20,12,56,19
1,13,21,3,57,1
2,15,20,10,56,19
1,14,21,3,57,1
2,16,20,16,56,19
1,15,21,3,57,19
6,20,21,8,56,19
1,16,21,3,57,19
6,21,21,8,56,1i+
1,17,21,3,57,19
2,19,20,15,56,19
1,18,21,3,57,19
2,20,20,14,56,19
1,19,21,3,56,19
6,24,21,9,5x\xa29\x8f\xf
4,15,21,3,55,19
2,22,20,14,56,19
1,21,21,3,56,19
2,23,20,14,56,19
1,22,21,3,55,19
2,24,20,15,56,19
1,23,21,3,57,19
2,25,20,15,56,19
4,19,21,3,55,19
2,26,20,15,56,19
4,20,21,3,55,19
2,27,20,15,56,19
1,26,21,3,57,19
2,28,20,15,56,19
1,27,21,3,55,19
6,32,21,9,uP\x0e[\x11\xf6
1,28,21,3,57,19
6,33,21,9,%y\xa2_R\xf
4,24,21,4,55,19
2,31,20,15,56,19
1,30,21,3,56,19
2,32,20,15,56,19
1,31,21,3,55,19
6,36,21,9,\xf5a\xa29\x8d\x97
1,32,21,3,56,19
2,34,20,15,56,19
1,33,21,3,56,19
6,38,21,9,\xe52\xd8w\x94\xc7
1,34,21,3,56,19
2,36,20,15,56,19
1,35,21,3,56,19
6,40,21,9,\xd5\xa4?\xf\x5R
4,31,21,3,55,19
6,41,21,9,\xf51\x82=\x9d\xf7
4,32,21,3,55,19
2,39,20,15,56,19
4,33,21,3,55,19
6,43,21,9,eSm\x91\x19d
4,34,21,3,55,19
2,41,20,15,56,19
4,35,21,3,55,19
6,45,22,9,\xf5a\xa29\x9d\x97
4,36,21,3,55,19
6,46,21,9,\xf5SD=\x9d\xe4
4,37,21,3,55,19
2,44,20,15,56,19
