nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp
\\x00
\\x00
\\x00
4,1,22,491,49,22
5,1,23,108,52,22
6,1,21,508,51,23
1,1,23,460,51,22
4,2,22,324,48,22
5,2,24,98,52,22
6,2,22,262,53,23
1,2,22,483,51,22
2,1,23,530,50,21
3,1,22,175,57,22
4,3,22,508,48,22
5,3,23,151,52,22
6,3,22,983,51,23
1,3,22,452,51,22
2,2,22,604,51,22
3,2,22,420,57,22
4,4,22,635,48,23
5,4,23,164,52,22
6,4,22,716,50,23
1,4,22,548,51,22
2,3,20,447,51,22
3,3,22,198,57,22
5,5,24,100,52,22
6,5,21,194,51,23
7,5,23,37,47,23
1,5,23,411,51,22
2,4,22,557,51,22
3,4,22,177,57,22
4,6,22,500,49,23
5,6,23,179,52,22
6,6,21,1294,51,23
7,6,24,416,47,23
1,6,22,470,51,22
2,5,21,604,51,22
3,5,22,202,57,22
4,7,22,631,48,23
5,7,24,178,52,22
6,7,22,955,50,23
7,7,22,397,46,23
1,7,21,478,50,22
2,6,20,609,51,22
3,6,22,327,57,22
4,8,21,495,48,23
5,8,23,172,52,22
6,8,22,944,50,23
7,8,24,416,46,23
1,8,22,620,50,22
2,7,21,481,51,22
3,7,21,338,57,22
4,9,22,500,48,23
5,9,23,182,52,23
6,9,20,710,49,23
7,9,22,422,45,23
1,9,22,630,50,22
2,8,21,491,51,22
3,8,21,344,57,22
4,10,22,638,47,23
5,10,23,183,51,23
6,10,23,715,49,23
7,10,23,430,45,23
1,10,23,638,51,22
2,9,21,494,51,22
3,9,22,347,57,22
4,11,23,635,47,23
5,11,24,167,51,23
6,11,21,958,48,23
7,11,23,415,45,23
1,11,22,508,50,22
2,10,22,496,50,22
3,10,22,231,57,22
\x4,12,21,50\x07,47|2?
5,12,24,185,51,23
6,12,21,963,48,23
7,12,23,422,45,23
1,12,22,647,50,22
2,11,22,627,50,22
3,11,21,230,57,22
4,13,22,647,47,23
5,13,24,168,51,23
6,13,21,718,48,23
7,13,22,438,45,23
1,13,22,647,50,22
2,12,21,492,50,22
3,12,22,344,57,22
4,14,22,510,47,23
5,14,24,169,51,23
6,14,21,972,48,23
7,14,23,437,44,23
1,14,23,644,50,23
2,13,22,622,50,22
3,13,22,227,56,22
4,15,22,509,46,23
5,15,23,188,51,23
6,15,22,983,47,23
7,15,24,443,44,23
1,15,22,632,49,23
2,14,21,620,50,22
3,14,21,228,56,22
4,16,21,648,46,23
5,16,23,172,50,23
6,16,21,977,47,23
7,16,23,441,44,23
1,16,21,491,49,23
2,15,21,484,49,22
3,15,22,335,55,22
4,17,23,651,46,23
