nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp
1,1,24,65535,49,20
1,2,23,65535,49,20
1,3,22,65535,50,20
1,4,21,65535,49,20
1,5,23,65535,50,20
1,6,23,65535,49,20
1,7,23,1358,49,20
1,8,24,65535,49,20
1,9,20,65535,49,19
1,10,22,1363,49,20
1,11,21,1352,49,20
1,12,22,65535,49,20
1,13,24,65535,50,20
1,14,25,65535,50,20
1,15,23,1347,50,20
1,16,23,65535,50,20
1,17,23,65535,50,20
1,18,22,1341,49,20
1,19,21,65535,49,20
1,20,22,65535,49,20
1,21,22,1350,49,20
1,22,22,65535,49,20
1,23,22,65535,50,21
1,24,23,1352,49,21
1,25,22,65535,49,21
1,26,23,1347,48,21
1,27,21,1347,48,21
1,28,22,1350,48,21
1,29,23,65535,48,21
1,30,22,1347,48,21
1,31,22,1344,48,21
1,32,24,65535,48,21
1,33,23,65535,48,21
1,34,23,65535,48,21
1,35,23,65535,48,21
1,36,23,1344,49,22
1,37,24,65535,48,22
1,38,24,65535,48,22
1,39,23,1336,47,22
1,40,23,1341,47,22
1,41,22,1341,47,22
1,42,23,65535,47,22
1,43,23,1338,47,22
1,44,23,1344,47,22
1,45,22,65535,47,22
1,46,24,65535,47,22
1,47,23,65535,46,22
1,48,23,1327,46,22
1,49,23,65535,46,22
1,50,23,65535,46,22
1,51,24,1316,46,22
1,52,23,65535,46,22
1,53,23,1313,46,22
1,54,24,1308,46,22
1,55,23,1305,46,22
1,56,24,65535,46,22
1,57,23,1308,46,22
1,58,23,1319,46,22
1,59,24,65535,46,22
1,60,23,65535,46,22
1,61,24,65535,46,22
1,62,23,1319,45,21
1,63,23,1327,45,21
1,64,23,1316,45,21
1,65,22,65535,45,21
1,66,21,65535,46,21
1,67,23,1322,46,21
1,68,23,65535,46,21
1,69,22,65535,46,21
1,70,23,65535,46,21
1,71,23,65535,46,21
1,72,23,65535,47,21
1,73,23,1341,47,22
1,74,21,65535,46,21
1,75,24,65535,46,21
1,76,23,65535,47,22
1,77,23,1338,47,22
1,78,23,65535,46,21
1,79,21,65535,47,22
1,80,23,1325,46,21
1,81,22,1336,46,21
1,82,21,65535,46,21
1,83,22,65535,46,22
1,84,23,1330,46,22
1,85,21,1327,46,22
1,86,23,65535,46,22
1,87,23,65535,46,22
1,88,23,1330,46,22
1,89,22,1330,46,22
1,90,23,65535,46,22
1,91,23,1344,45,22
1,92,23,65535,45,22
1,93,23,65535,45,22
1,94,23,1338,45,22
1,95,23,65535,44,22
1,96,23,1338,44,22
1,97,23,65535,44,22
1,98,23,65535,44,23
1,99,23,65535,44,22
1,100,22,1341,44,22
1,101,24,65535,44,23
1,102,23,65535,44,23
1,103,23,65535,44,23
1,104,22,65535,43,23
1,105,23,1355,43,23
1,106,23,65535,43,23
1,107,23,1355,43,23
1,108,23,1358,43,23
1,109,23,1355,43,23
1,110,23,1358,42,23
1,111,23,1361,43,23
1,112,23,65535,43,23
1,113,24,1352,43,23
1,114,23,1352,43,22
1,115,22,65535,43,22
1,116,22,1350,43,22
1,117,22,65535,43,22
1,118,22,1344,43,22
1,119,23,1341,43,22
1,120,23,1341,43,22
1,121,22,65535,44,22
1,122,22,65535,43,22
1,123,23,1330,44,22
1,124,23,1322,44,22
1,125,21,65535,43,22
1,126,25,65535,44,22
1,127,23,1333,44,22
1,128,23,65535,44,21
1,129,23,1336,44,21
1,130,23,1330,44,21
1,131,23,65535,44,21
1,132,23,1333,44,21
1,133,23,1333,44,21
1,134,22,1325,44,21
1,135,23,65535,44,21
1,136,22,1336,45,21
1,137,23,1336,44,21
1,138,23,65535,44,21
1,139,23,65535,44,21
1,140,22,1338,44,21
1,141,23,65535,44,21
1,142,23,1333,44,21
1,143,22,65535,44,21
1,144,23,65535,44,21
1,145,21,65535,44,21
1,146,23,65535,44,21
1,147,23,65535,44,21
1,148,21,1336,44,21
1,149,22,1336,44,21
1,150,22,65535,44,21
1,151,22,65535,44,21
1,152,23,65535,44,21
1,153,25,65535,45,21
1,154,23,65535,45,21
1,155,23,1344,44,21
1,156,21,1338,44,21
1,157,23,65535,44,21
1,158,23,1344,44,21
1,159,23,1344,44,21
1,160,24,65535,44,21
1,161,23,1344,45,21
1,162,24,1341,45,21
1,163,23,65535,45,21
1,164,23,65535,45,21
1,165,23,1333,45,21
1,166,21,65535,45,21
1,167,23,65535,45,21
1,168,23,65535,45,21
1,169,21,65535,45,21
1,170,22,1341,45,21
1,171,22,1336,45,21
1,172,22,65535,45,21
1,173,23,65535,45,21
1,174,22,65535,45,21
1,175,22,65535,45,21
1,176,23,1350,45,21
1,177,23,65535,45,21
1,178,23,65535,45,21
1,179,23,65535,44,21
1,180,22,1344,44,21
1,181,23,65535,44,21
1,182,23,1347,45,22
1,183,23,65535,44,21
1,184,22,65535,44,21
1,185,23,65535,44,21
1,186,21,65535,44,21
1,187,22,65535,44,21
1,188,22,65535,44,21
1,189,23,1344,44,21
1,190,21,1344,45,21
1,191,21,1333,45,21
1,192,21,65535,45,21
1,193,21,65535,44,21
1,194,22,65535,45,21
1,195,21,1336,45,21
1,196,22,65535,45,21
1,197,22,65535,45,21
1,198,22,65535,45,21
1,199,21,1336,45,21
1,200,22,65535,45,21
1,201,21,65535,45,21
1,202,22,1338,45,21
1,203,22,1341,46,21
1,204,22,1341,46,21
1,205,22,1338,46,21
1,206,21,1344,46,21
1,207,21,65535,45,21
1,208,22,65535,45,21
1,209,23,1344,45,21
1,210,20,65535,45,21
1,211,22,65535,45,21
1,212,22,65535,45,21
1,213,22,65535,45,21
1,214,22,1341,45,21
1,215,21,1347,45,21
1,216,21,1347,46,21
1,217,22,1338,46,21
1,218,20,65535,46,21
1,219,22,1336,46,21
1,220,22,1338,46,20
1,221,22,65535,46,20
1,222,22,65535,46,20
1,223,21,1338,47,20
1,224,23,1341,46,20
1,225,22,65535,46,20
1,226,20,65535,46,20
1,227,23,1344,47,20
1,228,21,1338,47,20
1,229,22,65535,47,20
1,230,22,1333,47,20
1,231,22,1338,48,21
1,232,22,65535,48,21
1,233,23,65535,47,21
1,234,21,1338,47,21
1,235,22,1341,47,21
1,236,23,65535,47,21
1,237,23,65535,47,21
1,238,21,1350,47,21
1,239,23,65535,47,21
1,240,23,65535,47,21
1,241,23,65535,47,21
