nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
1,104,21,841,38,23,706631804149,706631804281
6,101,24,377,42,22,706631804510,706631804784
1,105,23,838,38,23,706631805457,706631805377
2,119,22,751,38,23,706631805553,706631806051
6,102,22,383,42,22,706631806318,706631806586
3,115,22,470,38,23,706631807265,706631807391
6,103,22,404,42,22,706631808226,706631808495
5,80,22,637,44,22,706631808606,706631809216
7,105,23,261,38,23,\x7d\x86\x0612\xe\xc3\xfwu~,706631810106
1,109,22,665,38,23,706631810587,706631810718
7,106,23,147,38,23,706631811023,706631811230
3,118,20,464,44,23,706631811384,706631811881
1,110,22,665,38,23,706631812395,706631812518
2,123,21,612,38,23,706631812794,706631813119
3,119,22,487,43,23,7066\x01\x0f1\xfc)\xdf\xe8,706631813660
1,111,21,830,38,23\xa0)\xa8\xc{\xd\xdaSB^W$N\xcaq,706631814328
3,120,21,467,44,23,706631814399,706631814896
2,125,22,616,38,23,706631815209,706631815537
4,148,\x02Get\xac(\xc\x6\x00\xe\x96!\xe6\xf3%\xa3\x15\x1d\xf5l\x99\x10Wr\xcap,706631816679
5,84,23,503,44,22,706631816638,706631817247
3,122,22,468,43,23,706631817415,706631817693
1,114,22,667,38,23,706631818226,706631818352
5,85,23,638,44,23,7066331818522,706631819026
7,111,23,365,38,23,706631819062,706631819444
2,128,22,615,38,23,706631819832,706631820157
4,152,21,194,41,22,706631820030,706631820713
6,111,23,395,42,23,7\xa0\x66\x7\x0\x7&gi\x08;,706631821164
2,129,22,762,38,23,706631821340,706631821666
1,117,24,665,38,24,706631822148,706631822133
4,154,22,195,41,22,706631822045,706631822724
6,113,24,396,41,23,702631823202,706631823275
6,114,21,396,41,23,706631824209,706631824268
4,156,22,195,41,22,706631824059,706631824742
4,157,22,147,41,22,706631825066,706631825586
7,115,24,258,38,23,706631825794,706631826182
4,158,22,194,48,23,706631826164,706631826493
4,159,22,195,41,23,706631827081,706631827584
3,129,22,489,43,23,706631828069,706631828399
5,90,23,640,43,23,706631828687,706631829298
\x9fI\x1f\x0c\x0c,\x0e\xf1\xc9\xa6\x1\xac<S\x6\xf4\x6\x1\\\x91\x1c\x9\x16\x94a\x97\xe3\xa2M\xd53v\xa3\xaa,706631830786
2,135,22,767,38,23,706631830987,706631831315
4,163,22,155,41,23,706631831109,706631831787
2,136,21,625,38,23,706631832395,706631832717
7,120,22,261,38,23,706631833133,706631833314
1,125,22,827,37,24,706631833810,706631833801
1,126,23,830,37,24,706631834817,706631834942
2,138,21,765,38,23,706631835410,706631835527
1,127,23,661,38,24,706631836125,706631836250
4,167,22,163,41,23,706631836139,706631836820
2,139,22,629,38,23,706631836818,706631837146
6,124,22,435,41,23,706631838086,706631838357
\xf7\x16\x18I\xa18\x95&23,262,38,23,\x9724\xe\x13\x11p\r\x06\x04i3,706631838839
5,95,23,644,43,23,706631838728,706631839340
3,137,22,498,43,23,706631839430,706631839773
7,124,24,264,38,23,706631839864,706631840247
4,170,22,177,41,23,7066#\xd4\x9e\x81\xf\xda\x85\xf,706631840844
6,126,21,417,41,23,706631840901,706631841168
4,171,22,199,4\x1\x9ef\x87/}\x827p~~\x3\xfdx\xf\xca\xae\x0f\xf5,706631841853
6,127,21,438,41,23,706631842008,706631842277
2,142,22,771,38,23,706631842641,706631842792
6,128,\x2\x3(<0\xdde\xa4+\xa4#\x2\x97\xe2\x1d\xefv\xdc\x87\xe6\x19EyT\xe2\xak\x85,706631843289
7,127,23,263,37,23,706631843687,706631843862
1,133,22,833,37,24,706631844270,706631844397
\x92!\x17$\x837\xa9\x19(\5$\xad\x0f\xef\x84<D\t\xdFC5T\t\xes\x0\xf1\x9\x9f\xe1\x9d8,706631845049
2,144,24,635,37,23,706631845456,706631845779
7,128,24,152,37,23,706631845695,706631846077
5,129,23,257,37,23,706631846702,706631847091
1,135,23,661,37,24,706631847586,706631847708
3,143,22,636,37,23,706631848271,706631848599
1,1;6,Z]\x06\xc8n\xf0\x90s\xf0\xff\xa668\x0e\xfd\xcd\x10\r\re6\xe3utTG\xd9w,706631849334
2,147,22,777,37,23,706631849479,706631849802
3,145,22,436,37,23,706631850486,706631850812
5,101,22,647,43,23,706631850777,706631851389
2,149,22,637,37,23,70663185179,706631851908
3,146,21,472,43,23,706631852098,706631852416
6,134,22,448,41,23l\xed\xac\xf\xddy\xd2sWy5\x81\x15o_,706631853131
3,147,21,475,43,23,706631853206,706631853701
4,181,22,187,40,23,70\xfez\x87\xf5<\x82,\xc4\xde,706631854923
2\xd7YL7Po~4\x01\xa4=e\x12\xa74\xadL\xa6=RF\xadF\x07\xea\x95\x89\xa5a\xe4\xa88\x9~,706631855403
7,135,24,145,37,23,706631855548,706631855933
2,152,21,637,37,23,706631856617,706631856946
7,136,23,257,37,23,706631856802,706631857414
2,153,22,780,37,23,706631857925,706631858250
6,138,21,577,40,23,706631858594,706631858864
1,143,24,656,37,24,706631859447,706631859423
4,186,22,188,40,23w\xe0f\x02\x990\xd4\xc6(\xaat\x0ev\xe4\x98\xea,706631859959
6,139,24,454,40,23,706631860401,706631860668
r\xffj\x3<@<*7\xf1\x97\xe7\xa\x03\xfcR;\x14\x83\x1\xc7\xee\xa8n8fC\xcd;Cgg(\xf18,706631861429
4,188,22,83,40,23,706631861293,706631861974
4,189,21,194,40,23,706631862301,706631862770
5,107,22,529,42,23,706631862826,706631863287
4,190,22,88,40,23,706631863308,706631863988
2,157,22,780,37,23,706631864255,706631864581
5,108,24,532,42,23,706631864834,706631865446
4,192,21,83,40,23,706631865322,706631866002
7,141,23,154,37,23,706631866596,706631866978
6,144,23,462,4\x0(87G@\xa1\xa9\x19\x7\x0c\xc1^\x9a[(\xcez9,706631867306
7,142,22,796,37,24,706631867887,706631868011
6,145,22,460,40,23,706631868246,706631868512
\xe2\x4$\x1;\x1ZPg\x1ch\x6,\x8\xfdV\x8f3\x91\xfc\x2\x89e,\x8f\x8c\x95\xc4\x96j\x02\x9f\x08S,706631869023
1,149,22,656,32,23,706631868851,706631869460
4,196,\xd2\\\x96\xa93H\x14p)\x02\xa2~69,cS\xdfr\xd=]\x97x\x05,706631870030
2,146,22,440,40,23,706631870254,706631870527
3,157,21,475,43,23,706631870485,706631870979
7,144,24,152,37,23,706631870859,706631871468
4,198,22,195,40,23,706631871365,706631872047
2,162,23,643,37,23,706631872395,706631872530
7,145,24,264,37,23,706631872727,706631873110
o\x9fD\xf4\x1\xe8?w\x06\xf8N\xe0\xea\xa1\x8\xce\xed@\xe\xa\xfc\xe6Ts\x0f\xcc\x9e\xe\x08\x8c\x0c\x1,706631874064
1,152,21,654,37,24,706631874619,706631874528
4,201,21,200,40,23,706631874387,706631875062
2,164,22,645,37,23,706631874875,706631875485
7,148,23,445,40,23,706631875678,706631875950
6,150,R]&_\xef2y\xf3\xf5.\xf,;##F8\x7f\x9d<\xaf\xd3\x84#\xff\x7f\xa1,706631877078
5,114,23,685,42,23,706631876883,706631877497
4,204,22,96,40,23,706631877408,706631878091
1,155,23,655,37,24,706631878741,706631878648
6,151,21,472,40,23,706631878993,706631879095
1,156,22,650,37,24,706631879949,706631880072
7,151,23,277,37,23,706631880372,706631880758
5,116,22,692,42,23,706631880900,706631881507
7,152,22,284,36,23,706631881679,706631882061
3,165,22,507,43,23,706631882446,706631882939
5,117,23,560,42,23,706631882908,706631883375
4,210,21,110,40,23,706631883451,706631884134
6,155,21,467,4\x0\x88\xa\x7f\xe06\x08\n0Vf`\x91\xd1\x4\x015VD,706631884791
5,118,23,700,42,23,706631884916,706631885526
\xe2\xfc\xec\x9,\xf7?$;\xf92c\xe\x8\x\n\x8e\xf8o.\xa7N!\x1f\xdf\xf3\xc3\x12S\x1f\xfc\x8e,x\xf2\x1e,706631886088
1,160,22,655,37,24,706631886480,706631886608
4,212,22,111,40,23,706631886467,706631887146
1,161,21,655,37,24,706631887688,706631887665
6,158,22,483,40,23,706631888547,706631888813
5,120,23,702,42,23,706631888932,706631889400
4,214,2\xd1\x0e\xfa\x01\xf\xdcV\x12\xa5\x8a\x93O\xd9\xf4VF\xf\x10\n\x11$\x9\xcc4\xfc\xa7,706631890161
4,215,21,95,40,23,706631890489,706631891012
1,164,23,792,37,24,706631891612,706631891550
2,175,22,650,37,23,706631891795,706631892123
7,159,23,151,36,23,706631892\xc\x3\x4,706631892815
5,122,23,897,42,23,706631892949,706631893561
3,173,21,476,43,23,706631893908,706631894188
2,177,24,787,37,23,706631894410,706631894732
3,\xf1\xf1\xa1\t\x1\x17L\xde\xf5\xf5,X\x1f\x9f\xf7[\xdd\x13y\xe0\xea\x98\x14U\xe4J\x10\x90\x0\x17\xcf,706631895516
4,\x211,J]\x16\xc8\xfep\xc2\xf57,23,706631895618,706631895941
7,162,24,257,36,23,706631896357,706631896518
2,179,22,650,37,23,706631896626,706631896950
3,176,21,476,43,23,7Pxr\x95CX\x83\xa2\xc8,706631897469
6,164,23,467,39,23,706631897893,706631897946
2,180,22,783,37,23,706631898433,706631898753
6,165,24,444,39,23,706631898901,706631899169
4,223,21,944,36,23,706631899572,706631899954
6,166,24,445,39,23,706631900408,706631900463
4,224,22,198,39,23,\xf7\x8\xf6\xf6#4\x1e\x19555\x07,706631901236
1,171,22,791,37,24\x97mG\xfdg\xf6\xa5=\x8f[\x9fr\x1\xef6\xf3,706631902087
7,166,23,255,36,23,706631902287,706631902675
\1,172,22,794,37,24\,w\xdc\xda\xe\xf7\x8fa~9\x72,706631903499
4,227,22,198,39,23,706631903576,706631904257
2,184,22,645,37,23,706631904264,706631904586
\xd2\x0(\x0\xd9TTKZ\xfc\xa2\x1c\xaf\x8f^\xd04\xfe@\xc5\x7\xa0[kiW\x1d\x14\x6U7r\xfd3?,706631905063
7,168,23,697,41,23,706631904998,706631905609
6,170,21,447,39,23,706631906139,706631906277
1,174,22,792,36,24,706631906588,706631906710
4,230,23,90,39,23,706631906598,706631907283
4,231,22,645,37,23,706631907680,706631908010
\xaf\xf$}\x3\x91j\xd7\xc5gs\x9a\x0e:Z\x93\x1e6\x91t\x93\x04\xde\x06`\x19_\xJ\x89\xa7@\xc1\x8,706631908681
4,232,22,90,39,23,7\x0227\x01\x11#G\x8e\x00\x11,706631909295
6,173,21,46?$\xI\xc\xdc_da\xdcg\x4\xe7\xa\xd\x1fr.v3\x85\x12?,706631909626
1,177,23,652,36,24,706631910711,706631910609
4,233,21,198,39,23,706631910621,706631911300
6,175,23,464,39,23,706631911976,706631912244
4,189,21,787,36,23,706631912704,706631913033
o\x7\xaca\xca,>Q\x85;a2y\xc6\xfa\xf\xec\xdf\\\xc1N\xf6\xd5\x19hQ\\\xc7+\xd0\xc\x19\xc8M,706631913502
7,190,22,785,37,23,706631913711,706631914040
1,180,24,796,36,24,706631914833,706631914959
5,133,24,702,41,23,706631915039,706631915647
\x02w7,174$:0\x15\xav1ls2,23\xe7\xa0\xed`1066\x13\x119!\x17\x197\x11,706631916331
6,178,21,442,39,23,706631917000,706631917051
1,182,23,794,36,24,706631917748,706631917656
3,189,21,472,42,24,706631918032,706631918351
2,193,22,641,37,23,706631918634,706631918960
5,135,21,567,41,23,706631919055,706631919669
6,180,21,465,39,23,706631919973,706631920354
2,194,22,787,36,23,706631920543,706631920862
4,241,22,200,39,23,706631920680,706631921362
1,185,23,797,36,24,706631921581,706631921962
6,181,24,467,392\xa1\x13?\x8d\xdc\xa3a\xfe\xa\x1\x05\xeh\xe4u\xe\x1e,706631922587
3,192,21,477,42,24,706631922855,706631923173
1,186,23,657,3\x6H24A\x16\x8\x00;)&\xf3{\xc\x7fX\xa1\x14\x1f,706631923602
7,180,23,143,36,24\xa7\xa8,GzN=\xdej\xad\xfa\xa0\xea\x4\x04,706631924285
1,187,23,795,36,24,706631924787,706631924914
4,245,21,198,39,23,706631924709,706631925388
7,181,24,140,336244,406531925794,706631925931
2,198,20,783,37,23,706631927074,706631927195
6,184,24,465,39,23,706631927648,706631927697
7,183,23,247,36,24,\xd7\x182\x92\n1\x02\xd\x8c\xa\x0\x85,706631928401
7,184,23,254,36,24,706631928686,706631929179
6,185,23,467,39,23,706631929656,706631929709
2,200,22,780,36,23,706631930189,706631930388
7,185,23,143,36,24,706631931035,706631931239
2,201,22,783,36,23,706631931397,706631931718
3,199,22,44,39,23,706631931753,706631932433
1,192,23,654,36,24,706631932926,706631933047
5,142,22,704,41,24,706631933113,706631933719
4,253,22,90,39,23P7\x1d\x86\x9\xa4\xf\xcaX[\xfd:\xdc\x7f\x14,706631934446
3,201,21,497,42,24,706631934723,706631935215
1,194,\x82EU\x1!*\x88\x066\xf2t\x97\xadL@\xa7\xa\xa1\x16\xd0\xf\xa9P\xafK\x84W,706631935667
2,204,22,640,36,23,706631935820,706631936141
3,202,21,501,42,24,706631936131,706631936468
1,195,22,655,36,24u$q70\x06531937249,706631937369
3,203,21,497,42,24,706631937639,706631938131
7,190,23,138,35,24,706631938173,706631938553
6,191,21,444,39,23,706631938902,706631938979
5,145,23,572,40,24,706631939137,706631939561
1,197,23,657,36,24,706631940364,706631940485
7,192,23,137,35,24,706631940988,706631941184
5,146,23,571,40,24,706631941145,706631941753
3,206,21,500,42,24,706631942062,706631942399
2,208,22,787,36,23,706631942552,706631942876
5,147,23,572,40,24\x17s8@q\x98\x9eL\x82\t7:\xf3n\xa8,706631943507
4,262,2\x10\x0ex\x0\x8f\x1a\x0ewz\x5Y%\xc9\xe2=\x9e\xa7\x95g\x2R:u\x01\xff\xfa6,706631944292
2,200,21,825,36,24,706631944988,706631945109
7,195,23,2t\xf4\xa0?1\x13{\x8d\x0f\x10.1\xc5\xf8A\xa9>\x01\x820\x1a#\x8f\x87,706631945698
6,195,21,447,38,23,706631945936,706631946206
7,196,22,87,38,23,706631945847,706631946526
1,202,22,827,36,24,706631947002,706631947131
