nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp
\\x00
\\x00
1,1,21,27,48,22
1,2,21,27,48,22
1,3,21,27,48,22
2,1,22,24,47,22
1,4,21,27,48,22
\\x8e\\x0cpp\\x8c\\x1c\\x82\\x0c\\x1c\\x92\\x0cr\\x92\\x0c\\x1c\\x8c\\xfc
4,1,22,3,42,24
5,1,21,42,45,24
1,6,21,27,48,22
2,2,22,24,47,22
4,2,22,1,43,24
5,2,21,40,45,24
1,7,21,26,48,22
2,3,22,24,47,22
4,3,>8,3,43,24
1,8,21,25,48,22
2,4,22,23,47,22
4,4,22,2,42,24
5,4,21,42,45,24
1,9,21,26,48,22
2,5,22,25,47,22
3,5,21,24,54,22
4,5,22,0,43,24
1,10,21,26,48,22
2,6,22,23,47,22
3,6,21,23,55,22
4,6,22,1,42,24
5,6,21,40,45,24
1,11,21,25,49,22
2,7,22,23,47,22
3,7,21,24,55,22
4,7,23,1,43,24
5,7,21,40,45,24
1,12,21,24,48,22
2,8,22,23,48,22
3,8,21,23,55,22
4,8,22,1,42,24
5,8,21,40,45,24
1,13,21,24,48,22
2,9,22,23,48,22
3,9,21,23,55,22
4,9,22,1,42,24
5,9,21,40,45,24
1,14,21,24,48,22
2,10,22,23,47,22
3,10,21,24,55,22
4,10,22,2,43,24
1,15,21,25,48,22
2,11,22,25,47,22
3,11,21,23,55,22
4,11,22,1,43,24
1,16,21,24,49,22
2,12,22,23,47,22
3,12,21,23,55,22
4,12,23,2,42,24
1,17,21,23,49,22
2,13,22,24,48,22
3,13,21,23,55,22
4,13,23,1,43,24
1,18,21,24,49,22
2,14,22,23,48,22
3,14,21,23,55,22
4,14,22,1,42,24
5,14,21,38,45,24
1,19,21,23,49,22
2,15,22,23,48,22
3,15,21,23,55,22
4,15,22,1,42,24
1,20,21,23,49,22
2,16,22,23,48,22
3,16,21,23,55,22
4,16,22,1,43,24
1,21,21,23,49,22
2,17,22,23,48,22
3,17,21,23,55,22
4,17,23,1,43,24
5,17,21,37,45,24
1,22,21,23,49,22
2,18,22,23,48,22
3,18,21,23,55,22
4,18,22,1,43,24
1,23,21,23,49,22
2,19,22,23,48,22
3,19,21,23,55,22
4,19,22,1,43,24
1,24,21,23,49,22
2,20,22,23,48,22
3,20,21,23,55,22
4,20,22,1,43,24
1,25,21,23,49,22
2,21,22,23,48,22
3,21,21,23,55,22
4,21,22,1,42,24
5,21,21,37,45,24
1,26,21,23,49,22
2,22,22,23,48,22
3,22,21,24,55,22
4,22,22,1,43,24
5,22,21,38,45,24
1,27,21,23,49,22
2,23,22,23,48,22
3,23,21,24,55,22
